frame,i,x1,y1,x2,y2,x,y,angle,size
6, 24, 258, 7, 259, 7, -1, 0, 3.141592653589793, 1.0
6, 25, 470, 429, 470, 429, 0, 0, 0.0, 0.0
6, 26, 518, 358, 518, 358, 0, 0, 0.0, 0.0
6, 27, 371, 124, 371, 124, 0, 0, 0.0, 0.0
6, 28, 342, 64, 343, 64, -1, 0, 3.141592653589793, 1.0
6, 29, 178, 166, 178, 167, 0, -1, -1.5707963267948966, 1.0
6, 30, 110, 33, 111, 33, -1, 0, 3.141592653589793, 1.0
6, 31, 164, 20, 165, 20, -1, 0, 3.141592653589793, 1.0
7, 0, 194, 62, 194, 62, 0, 0, 0.0, 0.0
7, 1, 565, 394, 565, 394, 0, 0, 0.0, 0.0
7, 2, 44, 7, 45, 7, -1, 0, 3.141592653589793, 1.0
7, 3, 270, 27, 270, 27, 0, 0, 0.0, 0.0
7, 4, 552, 321, 552, 321, 0, 0, 0.0, 0.0
7, 5, 110, 101, 110, 102, 0, -1, -1.5707963267948966, 1.0
7, 6, 177, 76, 177, 76, 0, 0, 0.0, 0.0
7, 7, 350, 427, 350, 428, 0, -1, -1.5707963267948966, 1.0
7, 8, 374, 90, 374, 90, 0, 0, 0.0, 0.0
7, 9, 149, 79, 150, 79, -1, 0, 3.141592653589793, 1.0
7, 10, 127, 93, 128, 93, -1, 0, 3.141592653589793, 1.0
7, 11, 342, 139, 342, 140, 0, -1, -1.5707963267948966, 1.0
7, 12, 128, 144, 128, 144, 0, 0, 0.0, 0.0
7, 13, 331, 379, 331, 380, 0, -1, -1.5707963267948966, 1.0
7, 14, 229, 42, 229, 43, 0, -1, -1.5707963267948966, 1.0
7, 15, 322, 375, 322, 376, 0, -1, -1.5707963267948966, 1.0
7, 16, 172, 66, 172, 66, 0, 0, 0.0, 0.0
7, 17, 84, 51, 84, 51, 0, 0, 0.0, 0.0
7, 18, 258, 7, 258, 7, 0, 0, 0.0, 0.0
7, 19, 469, 429, 470, 429, -1, 0, 3.141592653589793, 1.0
7, 20, 518, 358, 518, 358, 0, 0, 0.0, 0.0
7, 21, 371, 123, 371, 124, 0, -1, -1.5707963267948966, 1.0
7, 22, 341, 64, 342, 64, -1, 0, 3.141592653589793, 1.0
7, 23, 109, 33, 110, 33, -1, 0, 3.141592653589793, 1.0
7, 24, 163, 20, 164, 20, -1, 0, 3.141592653589793, 1.0
8, 0, 194, 61, 194, 62, 0, -1, -1.5707963267948966, 1.0
8, 1, 565, 394, 565, 394, 0, 0, 0.0, 0.0
8, 2, 552, 321, 552, 321, 0, 0, 0.0, 0.0
8, 3, 176, 76, 177, 76, -1, 0, 3.141592653589793, 1.0
8, 4, 350, 427, 350, 427, 0, 0, 0.0, 0.0
8, 5, 374, 89, 374, 90, 0, -1, -1.5707963267948966, 1.0
8, 6, 126, 93, 127, 93, -1, 0, 3.141592653589793, 1.0
8, 7, 342, 139, 342, 139, 0, 0, 0.0, 0.0
8, 8, 127, 144, 128, 144, -1, 0, 3.141592653589793, 1.0
8, 9, 331, 378, 331, 379, 0, -1, -1.5707963267948966, 1.0
8, 10, 229, 41, 229, 42, 0, -1, -1.5707963267948966, 1.0
8, 11, 322, 374, 322, 375, 0, -1, -1.5707963267948966, 1.0
8, 12, 172, 66, 172, 66, 0, 0, 0.0, 0.0
8, 13, 83, 51, 84, 51, -1, 0, 3.141592653589793, 1.0
8, 14, 468, 429, 469, 429, -1, 0, 3.141592653589793, 1.0
8, 15, 517, 358, 518, 358, -1, 0, 3.141592653589793, 1.0
8, 16, 371, 122, 371, 123, 0, -1, -1.5707963267948966, 1.0
8, 17, 162, 20, 163, 20, -1, 0, 3.141592653589793, 1.0
9, 0, 193, 61, 194, 61, -1, 0, 3.141592653589793, 1.0
9, 1, 565, 394, 565, 394, 0, 0, 0.0, 0.0
9, 2, 552, 321, 552, 321, 0, 0, 0.0, 0.0
9, 3, 175, 76, 176, 76, -1, 0, 3.141592653589793, 1.0
9, 4, 374, 88, 374, 89, 0, -1, -1.5707963267948966, 1.0
9, 5, 125, 93, 126, 93, -1, 0, 3.141592653589793, 1.0
9, 6, 342, 139, 342, 139, 0, 0, 0.0, 0.0
9, 7, 127, 144, 127, 144, 0, 0, 0.0, 0.0
9, 8, 331, 377, 331, 378, 0, -1, -1.5707963267948966, 1.0
9, 9, 322, 373, 322, 374, 0, -1, -1.5707963267948966, 1.0
9, 10, 171, 66, 172, 66, -1, 0, 3.141592653589793, 1.0
9, 11, 468, 429, 468, 429, 0, 0, 0.0, 0.0
9, 12, 517, 358, 517, 358, 0, 0, 0.0, 0.0
9, 13, 371, 122, 371, 122, 0, 0, 0.0, 0.0
9, 14, 162, 19, 162, 20, 0, -1, -1.5707963267948966, 1.0
10, 0, 250, 143, 250, 143, 0, 0, 0.0, 0.0
10, 1, 193, 20, 193, 21, 0, -1, -1.5707963267948966, 1.0
10, 2, 121, 118, 121, 119, 0, -1, -1.5707963267948966, 1.0
10, 3, 188, 2, 188, 3, 0, -1, -1.5707963267948966, 1.0
10, 4, 565, 395, 565, 395, 0, 0, 0.0, 0.0
10, 5, 196, 62, 196, 63, 0, -1, -1.5707963267948966, 1.0
10, 6, 349, 429, 349, 429, 0, 0, 0.0, 0.0
10, 7, 270, 25, 270, 26, 0, -1, -1.5707963267948966, 1.0
10, 8, 552, 321, 552, 321, 0, 0, 0.0, 0.0
10, 9, 384, 114, 384, 115, 0, -1, -1.5707963267948966, 1.0
10, 10, 100, 4, 101, 4, -1, 0, 3.141592653589793, 1.0
10, 11, 111, 101, 111, 102, 0, -1, -1.5707963267948966, 1.0
10, 12, 369, 124, 369, 125, 0, -1, -1.5707963267948966, 1.0
10, 13, 172, 66, 172, 66, 0, 0, 0.0, 0.0
10, 14, 295, 45, 295, 45, 0, 0, 0.0, 0.0
10, 15, 130, 95, 130, 95, 0, 0, 0.0, 0.0
10, 16, 51, 41, 52, 41, -1, 0, 3.141592653589793, 1.0
10, 17, 233, 65, 233, 66, 0, -1, -1.5707963267948966, 1.0
10, 18, 339, 142, 339, 142, 0, 0, 0.0, 0.0
10, 19, 512, 360, 513, 360, -1, 0, 3.141592653589793, 1.0
10, 20, 261, 64, 261, 64, 0, 0, 0.0, 0.0
10, 21, 70, 7, 71, 7, -1, 0, 3.141592653589793, 1.0
10, 22, 469, 430, 470, 430, -1, 0, 3.141592653589793, 1.0
10, 23, 170, 15, 171, 15, -1, 0, 3.141592653589793, 1.0
10, 24, 119, 157, 120, 157, -1, 0, 3.141592653589793, 1.0
10, 25, 231, 42, 231, 43, 0, -1, -1.5707963267948966, 1.0
10, 26, 200, 38, 201, 38, -1, 0, 3.141592653589793, 1.0
10, 27, 250, 168, 250, 169, 0, -1, -1.5707963267948966, 1.0
10, 28, 212, 69, 213, 69, -1, 0, 3.141592653589793, 1.0
10, 29, 550, 415, 550, 415, 0, 0, 0.0, 0.0
10, 30, 128, 144, 128, 144, 0, 0, 0.0, 0.0
10, 31, 93, 83, 93, 84, 0, -1, -1.5707963267948966, 1.0
10, 32, 617, 395, 617, 396, 0, -1, -1.5707963267948966, 1.0
10, 33, 332, 380, 332, 381, 0, -1, -1.5707963267948966, 1.0
10, 34, 258, 8, 259, 8, -1, 0, 3.141592653589793, 1.0
10, 35, 324, 374, 324, 375, 0, -1, -1.5707963267948966, 1.0
10, 36, 341, 67, 342, 67, -1, 0, 3.141592653589793, 1.0
10, 37, 162, 29, 162, 30, 0, -1, -1.5707963267948966, 1.0
10, 38, 210, 57, 210, 57, 0, 0, 0.0, 0.0
10, 39, 435, 364, 435, 364, 0, 0, 0.0, 0.0
10, 40, 85, 51, 85, 52, 0, -1, -1.5707963267948966, 1.0
10, 41, 541, 419, 541, 419, 0, 0, 0.0, 0.0
10, 42, 454, 457, 454, 457, 0, 0, 0.0, 0.0
10, 43, 258, 87, 258, 88, 0, -1, -1.5707963267948966, 1.0
10, 44, 109, 35, 110, 35, -1, 0, 3.141592653589793, 1.0
10, 45, 250, 129, 250, 130, 0, -1, -1.5707963267948966, 1.0
10, 46, 330, 339, 330, 340, 0, -1, -1.5707963267948966, 1.0
11, 0, 250, 143, 250, 143, 0, 0, 0.0, 0.0
11, 1, 192, 20, 193, 20, -1, 0, 3.141592653589793, 1.0
11, 2, 120, 118, 121, 118, -1, 0, 3.141592653589793, 1.0
11, 3, 565, 395, 565, 395, 0, 0, 0.0, 0.0
11, 4, 270, 25, 270, 25, 0, 0, 0.0, 0.0
11, 5, 552, 321, 552, 321, 0, 0, 0.0, 0.0
11, 6, 384, 114, 384, 114, 0, 0, 0.0, 0.0
11, 7, 100, 4, 100, 4, 0, 0, 0.0, 0.0
11, 8, 111, 100, 111, 101, 0, -1, -1.5707963267948966, 1.0
11, 9, 369, 124, 369, 124, 0, 0, 0.0, 0.0
11, 10, 172, 65, 172, 66, 0, -1, -1.5707963267948966, 1.0
11, 11, 295, 44, 295, 45, 0, -1, -1.5707963267948966, 1.0
11, 12, 129, 95, 130, 95, -1, 0, 3.141592653589793, 1.0
11, 13, 232, 65, 233, 65, -1, 0, 3.141592653589793, 1.0
11, 14, 339, 141, 339, 142, 0, -1, -1.5707963267948966, 1.0
11, 15, 512, 360, 512, 360, 0, 0, 0.0, 0.0
11, 16, 69, 7, 70, 7, -1, 0, 3.141592653589793, 1.0
11, 17, 469, 430, 469, 430, 0, 0, 0.0, 0.0
11, 18, 170, 14, 170, 15, 0, -1, -1.5707963267948966, 1.0
11, 19, 118, 157, 119, 157, -1, 0, 3.141592653589793, 1.0
11, 20, 250, 168, 250, 168, 0, 0, 0.0, 0.0
11, 21, 211, 69, 212, 69, -1, 0, 3.141592653589793, 1.0
11, 22, 550, 415, 550, 415, 0, 0, 0.0, 0.0
11, 23, 128, 143, 128, 144, 0, -1, -1.5707963267948966, 1.0
11, 24, 92, 81, 93, 83, -1, -2, -2.0344439357957027, 2.23606797749979
11, 25, 332, 379, 332, 380, 0, -1, -1.5707963267948966, 1.0
11, 26, 257, 8, 258, 8, -1, 0, 3.141592653589793, 1.0
11, 27, 324, 373, 324, 374, 0, -1, -1.5707963267948966, 1.0
11, 28, 162, 28, 162, 29, 0, -1, -1.5707963267948966, 1.0
11, 29, 209, 57, 210, 57, -1, 0, 3.141592653589793, 1.0
11, 30, 435, 363, 435, 364, 0, -1, -1.5707963267948966, 1.0
11, 31, 85, 51, 85, 51, 0, 0, 0.0, 0.0
11, 32, 540, 419, 541, 419, -1, 0, 3.141592653589793, 1.0
11, 33, 454, 457, 454, 457, 0, 0, 0.0, 0.0
11, 34, 258, 86, 258, 87, 0, -1, -1.5707963267948966, 1.0
11, 35, 108, 35, 109, 35, -1, 0, 3.141592653589793, 1.0
11, 36, 250, 129, 250, 129, 0, 0, 0.0, 0.0
11, 37, 330, 338, 330, 339, 0, -1, -1.5707963267948966, 1.0
12, 0, 250, 143, 250, 143, 0, 0, 0.0, 0.0
12, 1, 191, 20, 192, 20, -1, 0, 3.141592653589793, 1.0
12, 2, 120, 117, 120, 118, 0, -1, -1.5707963267948966, 1.0
12, 3, 565, 395, 565, 395, 0, 0, 0.0, 0.0
12, 4, 270, 24, 270, 25, 0, -1, -1.5707963267948966, 1.0
12, 5, 552, 320, 552, 321, 0, -1, -1.5707963267948966, 1.0
12, 6, 383, 114, 384, 114, -1, 0, 3.141592653589793, 1.0
12, 7, 99, 4, 100, 4, -1, 0, 3.141592653589793, 1.0
12, 8, 111, 99, 111, 100, 0, -1, -1.5707963267948966, 1.0
12, 9, 369, 123, 369, 124, 0, -1, -1.5707963267948966, 1.0
12, 10, 172, 64, 172, 65, 0, -1, -1.5707963267948966, 1.0
12, 11, 295, 43, 295, 44, 0, -1, -1.5707963267948966, 1.0
12, 12, 128, 95, 129, 95, -1, 0, 3.141592653589793, 1.0
12, 13, 232, 64, 232, 65, 0, -1, -1.5707963267948966, 1.0
12, 14, 339, 141, 339, 141, 0, 0, 0.0, 0.0
12, 15, 512, 360, 512, 360, 0, 0, 0.0, 0.0
12, 16, 69, 7, 69, 7, 0, 0, 0.0, 0.0
12, 17, 170, 14, 170, 14, 0, 0, 0.0, 0.0
12, 18, 117, 157, 118, 157, -1, 0, 3.141592653589793, 1.0
12, 19, 249, 168, 250, 168, -1, 0, 3.141592653589793, 1.0
12, 20, 211, 69, 211, 69, 0, 0, 0.0, 0.0
12, 21, 550, 415, 550, 415, 0, 0, 0.0, 0.0
12, 22, 128, 142, 128, 143, 0, -1, -1.5707963267948966, 1.0
12, 23, 92, 80, 92, 81, 0, -1, -1.5707963267948966, 1.0
12, 24, 332, 378, 332, 379, 0, -1, -1.5707963267948966, 1.0
12, 25, 324, 372, 324, 373, 0, -1, -1.5707963267948966, 1.0
12, 26, 162, 28, 162, 28, 0, 0, 0.0, 0.0
12, 27, 435, 363, 435, 363, 0, 0, 0.0, 0.0
12, 28, 85, 50, 85, 51, 0, -1, -1.5707963267948966, 1.0
12, 29, 540, 419, 540, 419, 0, 0, 0.0, 0.0
12, 30, 453, 457, 454, 457, -1, 0, 3.141592653589793, 1.0
12, 31, 258, 85, 258, 86, 0, -1, -1.5707963267948966, 1.0
12, 32, 107, 35, 108, 35, -1, 0, 3.141592653589793, 1.0
12, 33, 250, 128, 250, 129, 0, -1, -1.5707963267948966, 1.0
12, 34, 330, 337, 330, 338, 0, -1, -1.5707963267948966, 1.0
13, 0, 250, 143, 250, 143, 0, 0, 0.0, 0.0
13, 1, 191, 20, 191, 20, 0, 0, 0.0, 0.0
13, 2, 564, 395, 565, 395, -1, 0, 3.141592653589793, 1.0
13, 3, 552, 320, 552, 320, 0, 0, 0.0, 0.0
13, 4, 99, 3, 99, 4, 0, -1, -1.5707963267948966, 1.0
13, 5, 172, 64, 172, 64, 0, 0, 0.0, 0.0
13, 6, 295, 43, 295, 43, 0, 0, 0.0, 0.0
13, 7, 128, 95, 128, 95, 0, 0, 0.0, 0.0
13, 8, 232, 64, 232, 64, 0, 0, 0.0, 0.0
13, 9, 511, 361, 512, 360, -1, 1, 2.356194490192345, 1.4142135623730951
13, 10, 69, 7, 69, 7, 0, 0, 0.0, 0.0
13, 11, 170, 14, 170, 14, 0, 0, 0.0, 0.0
13, 12, 249, 168, 249, 168, 0, 0, 0.0, 0.0
13, 13, 550, 414, 550, 415, 0, -1, -1.5707963267948966, 1.0
13, 14, 128, 142, 128, 142, 0, 0, 0.0, 0.0
13, 15, 91, 80, 92, 80, -1, 0, 3.141592653589793, 1.0
13, 16, 323, 372, 324, 372, -1, 0, 3.141592653589793, 1.0
13, 17, 162, 28, 162, 28, 0, 0, 0.0, 0.0
13, 18, 435, 363, 435, 363, 0, 0, 0.0, 0.0
13, 19, 258, 84, 258, 85, 0, -1, -1.5707963267948966, 1.0
13, 20, 106, 35, 107, 35, -1, 0, 3.141592653589793, 1.0
13, 21, 330, 336, 330, 337, 0, -1, -1.5707963267948966, 1.0
14, 0, 250, 143, 250, 143, 0, 0, 0.0, 0.0
14, 1, 191, 19, 191, 20, 0, -1, -1.5707963267948966, 1.0
14, 2, 564, 395, 564, 395, 0, 0, 0.0, 0.0
14, 3, 552, 320, 552, 320, 0, 0, 0.0, 0.0
14, 4, 98, 3, 99, 3, -1, 0, 3.141592653589793, 1.0
14, 5, 172, 64, 172, 64, 0, 0, 0.0, 0.0
14, 6, 295, 43, 295, 43, 0, 0, 0.0, 0.0
14, 7, 127, 95, 128, 95, -1, 0, 3.141592653589793, 1.0
14, 8, 232, 63, 232, 64, 0, -1, -1.5707963267948966, 1.0
14, 9, 511, 361, 511, 361, 0, 0, 0.0, 0.0
14, 10, 170, 14, 170, 14, 0, 0, 0.0, 0.0
14, 11, 249, 168, 249, 168, 0, 0, 0.0, 0.0
14, 12, 550, 414, 550, 414, 0, 0, 0.0, 0.0
14, 13, 128, 141, 128, 142, 0, -1, -1.5707963267948966, 1.0
14, 14, 91, 80, 91, 80, 0, 0, 0.0, 0.0
14, 15, 323, 371, 323, 372, 0, -1, -1.5707963267948966, 1.0
14, 16, 106, 34, 106, 35, 0, -1, -1.5707963267948966, 1.0
14, 17, 330, 335, 330, 336, 0, -1, -1.5707963267948966, 1.0
15, 0, 250, 144, 250, 144, 0, 0, 0.0, 0.0
15, 1, 221, 133, 221, 134, 0, -1, -1.5707963267948966, 1.0
15, 2, 194, 62, 195, 62, -1, 0, 3.141592653589793, 1.0
15, 3, 565, 395, 565, 395, 0, 0, 0.0, 0.0
15, 4, 187, 3, 187, 3, 0, 0, 0.0, 0.0
15, 5, 349, 424, 349, 425, 0, -1, -1.5707963267948966, 1.0
15, 6, 174, 81, 174, 81, 0, 0, 0.0, 0.0
15, 7, 374, 90, 374, 91, 0, -1, -1.5707963267948966, 1.0
15, 8, 552, 321, 553, 321, -1, 0, 3.141592653589793, 1.0
15, 9, 100, 4, 101, 4, -1, 0, 3.141592653589793, 1.0
15, 10, 270, 27, 271, 27, -1, 0, 3.141592653589793, 1.0
15, 11, 371, 125, 372, 125, -1, 0, 3.141592653589793, 1.0
15, 12, 172, 130, 173, 130, -1, 0, 3.141592653589793, 1.0
15, 13, 110, 103, 111, 103, -1, 0, 3.141592653589793, 1.0
15, 14, 343, 141, 343, 141, 0, 0, 0.0, 0.0
15, 15, 385, 115, 385, 115, 0, 0, 0.0, 0.0
15, 16, 268, 13, 269, 13, -1, 0, 3.141592653589793, 1.0
15, 17, 150, 80, 151, 80, -1, 0, 3.141592653589793, 1.0
15, 18, 129, 95, 130, 95, -1, 0, 3.141592653589793, 1.0
15, 19, 251, 169, 251, 170, 0, -1, -1.5707963267948966, 1.0
15, 20, 173, 65, 173, 66, 0, -1, -1.5707963267948966, 1.0
15, 21, 256, 158, 257, 158, -1, 0, 3.141592653589793, 1.0
15, 22, 295, 44, 295, 45, 0, -1, -1.5707963267948966, 1.0
15, 23, 224, 147, 224, 147, 0, 0, 0.0, 0.0
15, 24, 171, 15, 171, 15, 0, 0, 0.0, 0.0
15, 25, 519, 362, 520, 362, -1, 0, 3.141592653589793, 1.0
15, 26, 481, 336, 483, 336, -2, 0, 3.141592653589793, 2.0
15, 27, 257, 65, 257, 65, 0, 0, 0.0, 0.0
15, 28, 333, 378, 333, 380, 0, -2, -1.5707963267948966, 2.0
15, 29, 250, 128, 250, 129, 0, -1, -1.5707963267948966, 1.0
15, 30, 162, 29, 163, 29, -1, 0, 3.141592653589793, 1.0
15, 31, 551, 415, 551, 415, 0, 0, 0.0, 0.0
15, 32, 351, 387, 351, 388, 0, -1, -1.5707963267948966, 1.0
15, 33, 470, 430, 471, 430, -1, 0, 3.141592653589793, 1.0
15, 34, 200, 37, 201, 37, -1, 0, 3.141592653589793, 1.0
15, 35, 119, 157, 120, 157, -1, 0, 3.141592653589793, 1.0
15, 36, 231, 42, 231, 43, 0, -1, -1.5707963267948966, 1.0
15, 37, 258, 8, 259, 8, -1, 0, 3.141592653589793, 1.0
15, 38, 272, 4, 272, 4, 0, 0, 0.0, 0.0
15, 39, 155, 170, 155, 171, 0, -1, -1.5707963267948966, 1.0
15, 40, 543, 416, 543, 416, 0, 0, 0.0, 0.0
15, 41, 211, 69, 212, 69, -1, 0, 3.141592653589793, 1.0
15, 42, 532, 349, 532, 349, 0, 0, 0.0, 0.0
15, 43, 110, 33, 110, 34, 0, -1, -1.5707963267948966, 1.0
15, 44, 365, 59, 366, 59, -1, 0, 3.141592653589793, 1.0
15, 45, 435, 363, 436, 363, -1, 0, 3.141592653589793, 1.0
15, 46, 379, 143, 379, 144, 0, -1, -1.5707963267948966, 1.0
15, 47, 617, 396, 617, 396, 0, 0, 0.0, 0.0
15, 48, 130, 150, 130, 151, 0, -1, -1.5707963267948966, 1.0
15, 49, 100, 138, 100, 138, 0, 0, 0.0, 0.0
15, 50, 324, 374, 325, 374, -1, 0, 3.141592653589793, 1.0
15, 51, 127, 144, 128, 144, -1, 0, 3.141592653589793, 1.0
15, 52, 89, 97, 90, 97, -1, 0, 3.141592653589793, 1.0
15, 53, 233, 66, 233, 66, 0, 0, 0.0, 0.0
15, 54, 317, 50, 318, 50, -1, 0, 3.141592653589793, 1.0
16, 0, 250, 144, 250, 144, 0, 0, 0.0, 0.0
16, 1, 220, 133, 221, 133, -1, 0, 3.141592653589793, 1.0
16, 2, 194, 62, 194, 62, 0, 0, 0.0, 0.0
16, 3, 565, 395, 565, 395, 0, 0, 0.0, 0.0
16, 4, 186, 3, 187, 3, -1, 0, 3.141592653589793, 1.0
16, 5, 349, 423, 349, 424, 0, -1, -1.5707963267948966, 1.0
16, 6, 174, 81, 174, 81, 0, 0, 0.0, 0.0
16, 7, 374, 89, 374, 90, 0, -1, -1.5707963267948966, 1.0
16, 8, 552, 321, 552, 321, 0, 0, 0.0, 0.0
16, 9, 99, 4, 100, 4, -1, 0, 3.141592653589793, 1.0
16, 10, 270, 27, 270, 27, 0, 0, 0.0, 0.0
16, 11, 171, 130, 172, 130, -1, 0, 3.141592653589793, 1.0
16, 12, 343, 141, 343, 141, 0, 0, 0.0, 0.0
16, 13, 385, 115, 385, 115, 0, 0, 0.0, 0.0
16, 14, 149, 80, 150, 80, -1, 0, 3.141592653589793, 1.0
16, 15, 251, 169, 251, 169, 0, 0, 0.0, 0.0
16, 16, 173, 64, 173, 65, 0, -1, -1.5707963267948966, 1.0
16, 17, 256, 158, 256, 158, 0, 0, 0.0, 0.0
16, 18, 295, 44, 295, 44, 0, 0, 0.0, 0.0
16, 19, 223, 147, 224, 147, -1, 0, 3.141592653589793, 1.0
16, 20, 171, 14, 171, 15, 0, -1, -1.5707963267948966, 1.0
16, 21, 519, 362, 519, 362, 0, 0, 0.0, 0.0
16, 22, 480, 336, 481, 336, -1, 0, 3.141592653589793, 1.0
16, 23, 250, 127, 250, 128, 0, -1, -1.5707963267948966, 1.0
16, 24, 551, 414, 551, 415, 0, -1, -1.5707963267948966, 1.0
16, 25, 351, 386, 351, 387, 0, -1, -1.5707963267948966, 1.0
16, 26, 118, 157, 119, 157, -1, 0, 3.141592653589793, 1.0
16, 27, 258, 8, 258, 8, 0, 0, 0.0, 0.0
16, 28, 272, 3, 272, 4, 0, -1, -1.5707963267948966, 1.0
16, 29, 155, 169, 155, 170, 0, -1, -1.5707963267948966, 1.0
16, 30, 543, 416, 543, 416, 0, 0, 0.0, 0.0
16, 31, 211, 69, 211, 69, 0, 0, 0.0, 0.0
16, 32, 532, 348, 532, 349, 0, -1, -1.5707963267948966, 1.0
16, 33, 110, 33, 110, 33, 0, 0, 0.0, 0.0
16, 34, 364, 59, 365, 59, -1, 0, 3.141592653589793, 1.0
16, 35, 435, 363, 435, 363, 0, 0, 0.0, 0.0
16, 36, 378, 143, 379, 143, -1, 0, 3.141592653589793, 1.0
16, 37, 617, 395, 617, 396, 0, -1, -1.5707963267948966, 1.0
16, 38, 324, 373, 324, 374, 0, -1, -1.5707963267948966, 1.0
16, 39, 127, 144, 127, 144, 0, 0, 0.0, 0.0
16, 40, 88, 97, 89, 97, -1, 0, 3.141592653589793, 1.0
16, 41, 233, 65, 233, 66, 0, -1, -1.5707963267948966, 1.0
16, 42, 316, 50, 317, 50, -1, 0, 3.141592653589793, 1.0
17, 0, 193, 62, 194, 62, -1, 0, 3.141592653589793, 1.0
17, 1, 565, 395, 565, 395, 0, 0, 0.0, 0.0
17, 2, 185, 3, 186, 3, -1, 0, 3.141592653589793, 1.0
