frame,i,x1,y1,x2,y2,x,y,angle,size
25, 9, 101, 296, 100, 295, 1, 1, 0.7853981633974483, 1.4142135623730951
25, 32, 143, 184, 145, 185, -2, -1, -2.677945044588987, 2.23606797749979
25, 41, 135, 186, 134, 187, 1, -1, -0.7853981633974483, 1.4142135623730951
26, 8, 103, 296, 101, 296, 2, 0, 0.0, 2.0
26, 26, 141, 183, 143, 184, -2, -1, -2.677945044588987, 2.23606797749979
26, 33, 135, 184, 135, 186, 0, -2, -1.5707963267948966, 2.0
27, 8, 106, 298, 103, 296, 3, 2, 0.5880026035475675, 3.605551275463989
27, 28, 134, 182, 135, 184, -1, -2, -2.0344439357957027, 2.23606797749979
28, 6, 107, 300, 106, 298, 1, 2, 1.1071487177940904, 2.23606797749979
28, 23, 133, 180, 134, 182, -1, -2, -2.0344439357957027, 2.23606797749979
29, 5, 106, 301, 107, 300, -1, 1, 2.356194490192345, 1.4142135623730951
29, 18, 130, 179, 133, 180, -3, -1, -2.819842099193151, 3.1622776601683795
31, 14, 102, 301, 103, 300, -1, 1, 2.356194490192345, 1.4142135623730951
38, 14, 18, 245, 19, 244, -1, 1, 2.356194490192345, 1.4142135623730951
70, 15, 23, 167, 24, 170, -1, -3, -1.892546881191539, 3.1622776601683795
70, 20, 69, 242, 71, 243, -2, -1, -2.677945044588987, 2.23606797749979
72, 11, 24, 166, 23, 167, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 0, 72, 143, 75, 149, -3, -6, -2.0344439357957027, 6.708203932499369
74, 1, 31, 218, 34, 217, -3, 1, 2.819842099193151, 3.1622776601683795
74, 2, 104, 297, 108, 301, -4, -4, -2.356194490192345, 5.656854249492381
74, 3, 16, 241, 18, 244, -2, -3, -2.158798930342464, 3.605551275463989
74, 4, 148, 210, 151, 210, -3, 0, 3.141592653589793, 3.0
74, 5, 89, 148, 91, 151, -2, -3, -2.158798930342464, 3.605551275463989
74, 6, 218, 313, 220, 312, -2, 1, 2.677945044588987, 2.23606797749979
74, 7, 77, 65, 77, 68, 0, -3, -1.5707963267948966, 3.0
74, 8, 181, 109, 179, 110, 2, -1, -0.4636476090008061, 2.23606797749979
74, 10, 94, 196, 95, 198, -1, -2, -2.0344439357957027, 2.23606797749979
74, 11, 5, 112, 8, 113, -3, -1, -2.819842099193151, 3.1622776601683795
74, 12, 113, 211, 115, 214, -2, -3, -2.158798930342464, 3.605551275463989
74, 13, 156, 297, 158, 300, -2, -3, -2.158798930342464, 3.605551275463989
74, 14, 3, 198, 5, 200, -2, -2, -2.356194490192345, 2.8284271247461903
74, 15, 150, 404, 152, 403, -2, 1, 2.677945044588987, 2.23606797749979
74, 16, 44, 270, 46, 269, -2, 1, 2.677945044588987, 2.23606797749979
74, 17, 176, 173, 171, 174, 5, -1, -0.19739555984988075, 5.0990195135927845
74, 18, 17, 90, 20, 88, -3, 2, 2.5535900500422257, 3.605551275463989
74, 19, 27, 293, 26, 292, 1, 1, 0.7853981633974483, 1.4142135623730951
74, 20, 123, 152, 125, 156, -2, -4, -2.0344439357957027, 4.47213595499958
74, 21, 57, 281, 60, 284, -3, -3, -2.356194490192345, 4.242640687119285
74, 22, 35, 310, 38, 313, -3, -3, -2.356194490192345, 4.242640687119285
75, 0, 57, 244, 53, 245, 4, -1, -0.24497866312686414, 4.123105625617661
75, 1, 219, 364, 217, 367, 2, -3, -0.982793723247329, 3.605551275463989
75, 2, 61, 112, 60, 109, 1, 3, 1.2490457723982544, 3.1622776601683795
75, 3, 89, 68, 85, 66, 4, 2, 0.4636476090008061, 4.47213595499958
75, 4, 173, 113, 176, 113, -3, 0, 3.141592653589793, 3.0
75, 5, 66, 186, 68, 185, -2, 1, 2.677945044588987, 2.23606797749979
75, 6, 35, 220, 31, 221, 4, -1, -0.24497866312686414, 4.123105625617661
75, 7, 20, 240, 19, 239, 1, 1, 0.7853981633974483, 1.4142135623730951
75, 8, 126, 157, 125, 154, 1, 3, 1.2490457723982544, 3.1622776601683795
75, 9, 81, 148, 77, 147, 4, 1, 0.24497866312686414, 4.123105625617661
75, 10, 158, 69, 157, 67, 1, 2, 1.1071487177940904, 2.23606797749979
75, 12, 152, 213, 146, 213, 6, 0, 0.0, 6.0
75, 14, 94, 198, 93, 197, 1, 1, 0.7853981633974483, 1.4142135623730951
75, 15, 151, 409, 149, 411, 2, -2, -0.7853981633974483, 2.8284271247461903
75, 17, 104, 305, 106, 302, -2, 3, 2.158798930342464, 3.605551275463989
75, 18, 8, 120, 5, 115, 3, 5, 1.0303768265243125, 5.830951894845301
75, 19, 194, 285, 194, 283, 0, 2, 1.5707963267948966, 2.0
75, 20, 90, 154, 90, 152, 0, 2, 1.5707963267948966, 2.0
75, 21, 44, 266, 43, 264, 1, 2, 1.1071487177940904, 2.23606797749979
75, 22, 21, 189, 20, 187, 1, 2, 1.1071487177940904, 2.23606797749979
75, 23, 224, 229, 227, 228, -3, 1, 2.819842099193151, 3.1622776601683795
75, 24, 191, 201, 188, 198, 3, 3, 0.7853981633974483, 4.242640687119285
75, 25, 65, 246, 67, 246, -2, 0, 3.141592653589793, 2.0
75, 26, 115, 214, 111, 212, 4, 2, 0.4636476090008061, 4.47213595499958
75, 28, 132, 183, 131, 181, 1, 2, 1.1071487177940904, 2.23606797749979
75, 29, 163, 303, 163, 301, 0, 2, 1.5707963267948966, 2.0
75, 31, 119, 69, 118, 68, 1, 1, 0.7853981633974483, 1.4142135623730951
75, 33, 109, 151, 111, 152, -2, -1, -2.677945044588987, 2.23606797749979
75, 34, 221, 315, 220, 316, 1, -1, -0.7853981633974483, 1.4142135623730951
75, 35, 89, 399, 88, 398, 1, 1, 0.7853981633974483, 1.4142135623730951
75, 36, 52, 95, 56, 95, -4, 0, 3.141592653589793, 4.0
76, 20, 224, 226, 224, 229, 0, -3, -1.5707963267948966, 3.0
76, 30, 224, 313, 221, 315, 3, -2, -0.5880026035475675, 3.605551275463989
77, 1, 218, 361, 219, 363, -1, -2, -2.0344439357957027, 2.23606797749979
77, 6, 21, 238, 20, 240, 1, -2, -1.1071487177940904, 2.23606797749979
77, 13, 152, 405, 151, 408, 1, -3, -1.2490457723982544, 3.1622776601683795
77, 14, 21, 245, 19, 247, 2, -2, -0.7853981633974483, 2.8284271247461903
77, 15, 100, 301, 103, 305, -3, -4, -2.214297435588181, 5.0
77, 17, 193, 283, 193, 285, 0, -2, -1.5707963267948966, 2.0
77, 24, 78, 197, 77, 198, 1, -1, -0.7853981633974483, 1.4142135623730951
77, 30, 88, 396, 89, 398, -1, -2, -2.0344439357957027, 2.23606797749979
78, 0, 58, 243, 57, 242, 1, 1, 0.7853981633974483, 1.4142135623730951
78, 8, 80, 149, 81, 148, -1, 1, 2.356194490192345, 1.4142135623730951
78, 16, 10, 117, 8, 119, 2, -2, -0.7853981633974483, 2.8284271247461903
78, 17, 190, 281, 193, 283, -3, -2, -2.5535900500422257, 3.605551275463989
78, 24, 129, 180, 132, 181, -3, -1, -2.819842099193151, 3.1622776601683795
78, 25, 161, 300, 163, 301, -2, -1, -2.677945044588987, 2.23606797749979
78, 26, 122, 69, 119, 69, 3, 0, 0.0, 3.0
78, 27, 111, 150, 109, 150, 2, 0, 0.0, 2.0
78, 28, 83, 397, 88, 396, -5, 1, 2.9441970937399127, 5.0990195135927845
79, 0, 59, 241, 58, 243, 1, -2, -1.1071487177940904, 2.23606797749979
79, 14, 101, 300, 99, 301, 2, -1, -0.4636476090008061, 2.23606797749979
79, 17, 18, 186, 20, 187, -2, -1, -2.677945044588987, 2.23606797749979
79, 23, 162, 299, 161, 300, 1, -1, -0.7853981633974483, 1.4142135623730951
80, 17, 97, 307, 96, 308, 1, -1, -0.7853981633974483, 1.4142135623730951
80, 20, 118, 213, 117, 214, 1, -1, -0.7853981633974483, 1.4142135623730951
80, 33, 171, 363, 170, 365, 1, -2, -1.1071487177940904, 2.23606797749979
80, 34, 167, 301, 169, 301, -2, 0, 3.141592653589793, 2.0
80, 35, 222, 228, 220, 229, 2, -1, -0.4636476090008061, 2.23606797749979
80, 37, 94, 232, 93, 233, 1, -1, -0.7853981633974483, 1.4142135623730951
80, 53, 65, 280, 64, 281, 1, -1, -0.7853981633974483, 1.4142135623730951
80, 54, 109, 237, 111, 237, -2, 0, 3.141592653589793, 2.0
81, 1, 59, 242, 58, 243, 1, -1, -0.7853981633974483, 1.4142135623730951
81, 16, 28, 350, 27, 351, 1, -1, -0.7853981633974483, 1.4142135623730951
81, 25, 215, 308, 214, 309, 1, -1, -0.7853981633974483, 1.4142135623730951
81, 34, 165, 302, 167, 301, -2, 1, 2.677945044588987, 2.23606797749979
81, 35, 224, 227, 222, 228, 2, -1, -0.4636476090008061, 2.23606797749979
81, 45, 144, 327, 146, 327, -2, 0, 3.141592653589793, 2.0
81, 53, 107, 236, 109, 237, -2, -1, -2.677945044588987, 2.23606797749979
81, 55, 103, 268, 102, 269, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 6, 153, 211, 152, 212, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 10, 63, 113, 62, 112, 1, 1, 0.7853981633974483, 1.4142135623730951
82, 13, 224, 306, 223, 308, 1, -2, -1.1071487177940904, 2.23606797749979
82, 17, 98, 305, 97, 306, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 19, 190, 287, 189, 288, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 25, 216, 307, 215, 308, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 26, 192, 202, 193, 201, -1, 1, 2.356194490192345, 1.4142135623730951
82, 34, 226, 227, 224, 227, 2, 0, 0.0, 2.0
82, 42, 10, 296, 9, 297, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 45, 45, 308, 44, 309, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 54, 104, 267, 103, 268, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 1, 60, 241, 59, 242, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 9, 70, 185, 69, 184, 1, 1, 0.7853981633974483, 1.4142135623730951
83, 13, 225, 305, 224, 306, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 14, 154, 403, 154, 405, 0, -2, -1.5707963267948966, 2.0
83, 16, 29, 348, 28, 349, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 18, 232, 228, 230, 228, 2, 0, 0.0, 2.0
83, 25, 217, 306, 216, 307, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 27, 194, 329, 193, 330, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 32, 172, 360, 171, 362, 1, -2, -1.1071487177940904, 2.23606797749979
83, 33, 165, 301, 164, 302, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 34, 228, 227, 226, 227, 2, 0, 0.0, 2.0
83, 38, 72, 186, 74, 187, -2, -1, -2.677945044588987, 2.23606797749979
83, 40, 168, 240, 167, 241, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 44, 141, 327, 143, 327, -2, 0, 3.141592653589793, 2.0
84, 6, 155, 209, 153, 210, 2, -1, -0.4636476090008061, 2.23606797749979
84, 7, 127, 156, 126, 155, 1, 1, 0.7853981633974483, 1.4142135623730951
84, 13, 226, 304, 225, 305, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 19, 191, 285, 190, 286, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 25, 218, 304, 217, 306, 1, -2, -1.1071487177940904, 2.23606797749979
84, 34, 116, 152, 115, 153, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 35, 95, 230, 94, 231, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 41, 11, 294, 10, 295, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 49, 66, 276, 65, 277, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 51, 105, 265, 104, 266, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 52, 116, 377, 115, 378, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 1, 40, 220, 39, 221, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 10, 48, 217, 47, 218, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 14, 100, 307, 99, 308, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 17, 218, 307, 217, 308, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 25, 116, 119, 117, 118, -1, 1, 2.356194490192345, 1.4142135623730951
85, 29, 224, 311, 223, 313, 1, -2, -1.1071487177940904, 2.23606797749979
85, 45, 113, 300, 112, 301, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 46, 108, 234, 106, 234, 2, 0, 0.0, 2.0
85, 49, 105, 268, 104, 269, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 52, 177, 352, 176, 354, 1, -2, -1.1071487177940904, 2.23606797749979
85, 53, 12, 297, 11, 298, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 56, 59, 95, 58, 94, 1, 1, 0.7853981633974483, 1.4142135623730951
85, 66, 166, 298, 165, 299, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 68, 108, 382, 107, 383, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 73, 9, 366, 7, 367, 2, -1, -0.4636476090008061, 2.23606797749979
85, 74, 165, 390, 163, 393, 2, -3, -0.982793723247329, 3.605551275463989
86, 10, 49, 216, 48, 217, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 11, 157, 213, 156, 214, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 14, 101, 306, 100, 307, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 15, 156, 403, 155, 405, 1, -2, -1.1071487177940904, 2.23606797749979
86, 16, 86, 193, 85, 194, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 17, 219, 305, 218, 307, 1, -2, -1.1071487177940904, 2.23606797749979
86, 20, 222, 359, 222, 361, 0, -2, -1.5707963267948966, 2.0
86, 23, 197, 281, 196, 282, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 28, 225, 309, 224, 311, 1, -2, -1.1071487177940904, 2.23606797749979
86, 40, 38, 266, 37, 267, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 43, 115, 298, 113, 300, 2, -2, -0.7853981633974483, 2.8284271247461903
86, 46, 172, 358, 172, 360, 0, -2, -1.5707963267948966, 2.0
86, 49, 134, 165, 133, 164, 1, 1, 0.7853981633974483, 1.4142135623730951
86, 50, 180, 346, 177, 352, 3, -6, -1.1071487177940904, 6.708203932499369
86, 51, 13, 296, 12, 297, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 53, 190, 282, 189, 283, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 56, 90, 396, 89, 397, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 60, 47, 308, 46, 309, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 63, 168, 296, 166, 298, 2, -2, -0.7853981633974483, 2.8284271247461903
86, 67, 27, 167, 29, 169, -2, -2, -2.356194490192345, 2.8284271247461903
86, 68, 68, 278, 67, 279, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 69, 169, 73, 168, 72, 1, 1, 0.7853981633974483, 1.4142135623730951
86, 70, 10, 365, 9, 366, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 71, 167, 386, 165, 390, 2, -4, -1.1071487177940904, 4.47213595499958
87, 0, 61, 243, 60, 244, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 1, 41, 219, 40, 220, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 2, 8, 161, 7, 162, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 10, 50, 215, 49, 216, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 13, 96, 200, 95, 201, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 15, 156, 401, 156, 403, 0, -2, -1.5707963267948966, 2.0
87, 17, 219, 303, 219, 305, 0, -2, -1.5707963267948966, 2.0
87, 18, 233, 232, 232, 233, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 20, 223, 357, 222, 359, 1, -2, -1.1071487177940904, 2.23606797749979
87, 21, 30, 348, 29, 349, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 24, 102, 205, 101, 206, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 31, 121, 214, 120, 215, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 34, 141, 113, 140, 112, 1, 1, 0.7853981633974483, 1.4142135623730951
87, 40, 39, 265, 38, 266, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 42, 119, 296, 115, 298, 4, -2, -0.4636476090008061, 4.47213595499958
87, 49, 183, 342, 180, 346, 3, -4, -0.9272952180016122, 5.0
87, 53, 56, 94, 58, 95, -2, -1, -2.677945044588987, 2.23606797749979
87, 62, 170, 294, 168, 296, 2, -2, -0.7853981633974483, 2.8284271247461903
87, 64, 109, 380, 108, 381, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 65, 157, 301, 156, 303, 1, -2, -1.1071487177940904, 2.23606797749979
87, 67, 69, 277, 68, 278, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 68, 170, 74, 169, 73, 1, 1, 0.7853981633974483, 1.4142135623730951
87, 70, 170, 383, 167, 386, 3, -3, -0.7853981633974483, 4.242640687119285
88, 1, 42, 218, 41, 219, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 11, 159, 211, 157, 212, 2, -1, -0.4636476090008061, 2.23606797749979
88, 14, 102, 304, 101, 305, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 15, 157, 400, 156, 401, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 17, 219, 301, 219, 303, 0, -2, -1.5707963267948966, 2.0
88, 20, 223, 355, 223, 357, 0, -2, -1.5707963267948966, 2.0
88, 23, 198, 280, 197, 281, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 24, 104, 204, 102, 205, 2, -1, -0.4636476090008061, 2.23606797749979
88, 31, 122, 213, 121, 214, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 33, 78, 244, 77, 245, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 35, 48, 270, 48, 272, 0, -2, -1.5707963267948966, 2.0
88, 37, 77, 405, 76, 406, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 40, 40, 264, 39, 265, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 42, 122, 295, 119, 296, 3, -1, -0.3217505543966422, 3.1622776601683795
88, 43, 109, 235, 110, 234, -1, 1, 2.356194490192345, 1.4142135623730951
88, 45, 173, 355, 172, 357, 1, -2, -1.1071487177940904, 2.23606797749979
88, 46, 107, 267, 106, 268, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 47, 30, 245, 29, 247, 1, -2, -1.1071487177940904, 2.23606797749979
88, 49, 183, 339, 183, 342, 0, -3, -1.5707963267948966, 3.0
88, 53, 54, 94, 56, 94, -2, 0, 3.141592653589793, 2.0
88, 58, 44, 92, 43, 91, 1, 1, 0.7853981633974483, 1.4142135623730951
88, 59, 48, 306, 47, 307, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 60, 97, 231, 96, 232, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 62, 173, 292, 170, 294, 3, -2, -0.5880026035475675, 3.605551275463989
88, 64, 110, 378, 109, 380, 1, -2, -1.1071487177940904, 2.23606797749979
88, 66, 25, 166, 27, 167, -2, -1, -2.677945044588987, 2.23606797749979
88, 69, 12, 363, 10, 364, 2, -1, -0.4636476090008061, 2.23606797749979
88, 70, 172, 381, 170, 383, 2, -2, -0.7853981633974483, 2.8284271247461903
89, 0, 62, 242, 61, 243, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 1, 43, 217, 42, 218, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 5, 11, 203, 10, 204, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 8, 97, 156, 96, 155, 1, 1, 0.7853981633974483, 1.4142135623730951
89, 10, 52, 214, 51, 215, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 13, 98, 199, 97, 200, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 14, 103, 303, 102, 304, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 15, 158, 398, 157, 400, 1, -2, -1.1071487177940904, 2.23606797749979
89, 17, 220, 299, 219, 301, 1, -2, -1.1071487177940904, 2.23606797749979
89, 18, 235, 231, 234, 232, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 20, 224, 353, 223, 355, 1, -2, -1.1071487177940904, 2.23606797749979
89, 21, 31, 346, 30, 347, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 23, 199, 279, 198, 280, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 26, 198, 203, 196, 203, 2, 0, 0.0, 2.0
89, 28, 226, 305, 225, 307, 1, -2, -1.1071487177940904, 2.23606797749979
89, 29, 49, 191, 52, 191, -3, 0, 3.141592653589793, 3.0
89, 31, 124, 213, 122, 213, 2, 0, 0.0, 2.0
89, 35, 49, 269, 48, 270, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 37, 78, 403, 77, 405, 1, -2, -1.1071487177940904, 2.23606797749979
89, 39, 153, 188, 152, 187, 1, 1, 0.7853981633974483, 1.4142135623730951
89, 40, 41, 263, 40, 264, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 42, 125, 294, 122, 295, 3, -1, -0.3217505543966422, 3.1622776601683795
89, 46, 108, 266, 107, 267, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 48, 136, 164, 134, 165, 2, -1, -0.4636476090008061, 2.23606797749979
89, 50, 15, 294, 14, 295, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 59, 49, 305, 48, 306, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 60, 98, 230, 97, 231, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 64, 111, 377, 110, 378, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 65, 158, 299, 157, 300, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 67, 70, 275, 69, 276, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 69, 13, 362, 12, 363, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 70, 173, 380, 172, 381, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 2, 44, 219, 43, 220, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 6, 29, 241, 28, 242, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 7, 160, 213, 159, 214, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 9, 227, 303, 226, 305, 1, -2, -1.1071487177940904, 2.23606797749979
90, 15, 159, 401, 158, 403, 1, -2, -1.1071487177940904, 2.23606797749979
90, 16, 33, 348, 31, 349, 2, -1, -0.4636476090008061, 2.23606797749979
90, 17, 20, 398, 19, 399, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 18, 103, 301, 102, 302, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 19, 225, 357, 225, 359, 0, -2, -1.5707963267948966, 2.0
90, 20, 104, 238, 103, 239, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 21, 179, 247, 178, 248, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 23, 105, 204, 104, 205, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 24, 177, 358, 176, 360, 1, -2, -1.1071487177940904, 2.23606797749979
90, 25, 80, 404, 79, 405, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 28, 55, 269, 54, 270, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 31, 203, 327, 202, 329, 1, -2, -1.1071487177940904, 2.23606797749979
90, 36, 90, 278, 89, 279, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 37, 87, 192, 87, 194, 0, -2, -1.5707963267948966, 2.0
90, 45, 36, 245, 35, 246, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 46, 50, 308, 49, 309, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 47, 47, 269, 46, 270, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 49, 74, 189, 73, 190, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 50, 7, 232, 6, 233, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 51, 70, 306, 69, 307, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 52, 110, 266, 109, 267, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 53, 156, 269, 155, 270, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 55, 72, 278, 71, 279, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 56, 237, 299, 235, 301, 2, -2, -0.7853981633974483, 2.8284271247461903
90, 57, 196, 328, 195, 329, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 60, 16, 296, 15, 297, 1, -1, -0.7853981633974483, 1.4142135623730951
91, 2, 45, 218, 44, 219, 1, -1, -0.7853981633974483, 1.4142135623730951
91, 6, 30, 240, 29, 241, 1, -1, -0.7853981633974483, 1.4142135623730951
91, 7, 161, 212, 160, 213, 1, -1, -0.7853981633974483, 1.4142135623730951
91, 9, 228, 302, 227, 303, 1, -1, -0.7853981633974483, 1.4142135623730951
91, 15, 159, 399, 159, 401, 0, -2, -1.5707963267948966, 2.0
91, 16, 34, 347, 33, 348, 1, -1, -0.7853981633974483, 1.4142135623730951
91, 17, 21, 397, 20, 398, 1, -1, -0.7853981633974483, 1.4142135623730951
