frame,i,x1,y1,x2,y2,x,y,angle,size
18, 19, 79, 364, 77, 366, 2, -2, -0.7853981633974483, 2.8284271247461903
18, 40, 140, 219, 141, 218, -1, 1, 2.356194490192345, 1.4142135623730951
18, 61, 160, 362, 161, 361, -1, 1, 2.356194490192345, 1.4142135623730951
18, 84, 70, 203, 71, 202, -1, 1, 2.356194490192345, 1.4142135623730951
18, 91, 180, 269, 179, 270, 1, -1, -0.7853981633974483, 1.4142135623730951
19, 16, 77, 363, 79, 364, -2, -1, -2.677945044588987, 2.23606797749979
19, 93, 456, 210, 456, 212, 0, -2, -1.5707963267948966, 2.0
20, 19, 39, 312, 38, 313, 1, -1, -0.7853981633974483, 1.4142135623730951
20, 34, 327, 223, 329, 222, -2, 1, 2.677945044588987, 2.23606797749979
20, 81, 404, 111, 404, 113, 0, -2, -1.5707963267948966, 2.0
20, 123, 80, 366, 80, 368, 0, -2, -1.5707963267948966, 2.0
21, 33, 260, 276, 259, 277, 1, -1, -0.7853981633974483, 1.4142135623730951
21, 53, 144, 211, 146, 211, -2, 0, 3.141592653589793, 2.0
21, 99, 176, 183, 177, 181, -1, 2, 2.0344439357957027, 2.23606797749979
21, 105, 480, 227, 479, 228, 1, -1, -0.7853981633974483, 1.4142135623730951
22, 2, 45, 366, 46, 365, -1, 1, 2.356194490192345, 1.4142135623730951
22, 15, 41, 311, 40, 312, 1, -1, -0.7853981633974483, 1.4142135623730951
22, 30, 385, 168, 385, 170, 0, -2, -1.5707963267948966, 2.0
22, 79, 409, 219, 411, 220, -2, -1, -2.677945044588987, 2.23606797749979
22, 109, 400, 140, 399, 141, 1, -1, -0.7853981633974483, 1.4142135623730951
23, 2, 44, 368, 45, 366, -1, 2, 2.0344439357957027, 2.23606797749979
23, 27, 261, 274, 260, 275, 1, -1, -0.7853981633974483, 1.4142135623730951
23, 54, 405, 108, 404, 109, 1, -1, -0.7853981633974483, 1.4142135623730951
23, 84, 303, 259, 304, 261, -1, -2, -2.0344439357957027, 2.23606797749979
23, 90, 400, 137, 400, 140, 0, -3, -1.5707963267948966, 3.0
23, 100, 282, 244, 284, 243, -2, 1, 2.677945044588987, 2.23606797749979
24, 2, 42, 368, 44, 368, -2, 0, 3.141592653589793, 2.0
24, 63, 94, 161, 93, 162, 1, -1, -0.7853981633974483, 1.4142135623730951
24, 77, 300, 258, 303, 259, -3, -1, -2.819842099193151, 3.1622776601683795
24, 88, 163, 311, 162, 313, 1, -2, -1.1071487177940904, 2.23606797749979
25, 82, 398, 196, 399, 195, -1, 1, 2.356194490192345, 1.4142135623730951
25, 92, 71, 314, 72, 313, -1, 1, 2.356194490192345, 1.4142135623730951
25, 93, 167, 257, 167, 259, 0, -2, -1.5707963267948966, 2.0
25, 130, 207, 269, 209, 268, -2, 1, 2.677945044588987, 2.23606797749979
25, 147, 478, 132, 479, 135, -1, -3, -1.892546881191539, 3.1622776601683795
25, 149, 494, 278, 494, 280, 0, -2, -1.5707963267948966, 2.0
25, 153, 181, 363, 182, 362, -1, 1, 2.356194490192345, 1.4142135623730951
26, 28, 349, 110, 351, 110, -2, 0, 3.141592653589793, 2.0
26, 35, 500, 357, 501, 356, -1, 1, 2.356194490192345, 1.4142135623730951
26, 111, 467, 235, 469, 236, -2, -1, -2.677945044588987, 2.23606797749979
26, 126, 479, 131, 478, 132, 1, -1, -0.7853981633974483, 1.4142135623730951
26, 127, 495, 276, 494, 278, 1, -2, -1.1071487177940904, 2.23606797749979
27, 4, 451, 111, 453, 111, -2, 0, 3.141592653589793, 2.0
27, 37, 38, 307, 39, 309, -1, -2, -2.0344439357957027, 2.23606797749979
27, 76, 168, 255, 167, 256, 1, -1, -0.7853981633974483, 1.4142135623730951
27, 85, 51, 309, 49, 308, 2, 1, 0.4636476090008061, 2.23606797749979
27, 115, 495, 273, 495, 276, 0, -3, -1.5707963267948966, 3.0
28, 3, 449, 111, 451, 111, -2, 0, 3.141592653589793, 2.0
28, 77, 412, 327, 413, 326, -1, 1, 2.356194490192345, 1.4142135623730951
28, 85, 473, 164, 474, 163, -1, 1, 2.356194490192345, 1.4142135623730951
28, 99, 381, 168, 382, 167, -1, 1, 2.356194490192345, 1.4142135623730951
28, 100, 496, 271, 495, 273, 1, -2, -1.1071487177940904, 2.23606797749979
29, 0, 43, 111, 41, 111, 2, 0, 0.0, 2.0
29, 5, 41, 234, 42, 233, -1, 1, 2.356194490192345, 1.4142135623730951
29, 92, 497, 270, 496, 271, 1, -1, -0.7853981633974483, 1.4142135623730951
30, 2, 230, 159, 231, 158, -1, 1, 2.356194490192345, 1.4142135623730951
30, 4, 43, 115, 42, 114, 1, 1, 0.7853981633974483, 1.4142135623730951
30, 13, 195, 333, 196, 331, -1, 2, 2.0344439357957027, 2.23606797749979
30, 16, 221, 214, 222, 213, -1, 1, 2.356194490192345, 1.4142135623730951
30, 44, 538, 164, 538, 167, 0, -3, -1.5707963267948966, 3.0
30, 112, 51, 193, 53, 194, -2, -1, -2.677945044588987, 2.23606797749979
30, 122, 499, 270, 497, 271, 2, -1, -0.4636476090008061, 2.23606797749979
30, 155, 198, 130, 201, 131, -3, -1, -2.819842099193151, 3.1622776601683795
30, 162, 521, 254, 522, 256, -1, -2, -2.0344439357957027, 2.23606797749979
31, 1, 369, 216, 368, 215, 1, 1, 0.7853981633974483, 1.4142135623730951
31, 4, 42, 116, 43, 115, -1, 1, 2.356194490192345, 1.4142135623730951
31, 15, 217, 215, 221, 214, -4, 1, 2.896613990462929, 4.123105625617661
31, 17, 410, 363, 411, 362, -1, 1, 2.356194490192345, 1.4142135623730951
31, 25, 273, 297, 272, 298, 1, -1, -0.7853981633974483, 1.4142135623730951
31, 39, 538, 162, 538, 164, 0, -2, -1.5707963267948966, 2.0
31, 104, 205, 311, 207, 310, -2, 1, 2.677945044588987, 2.23606797749979
31, 109, 500, 269, 499, 270, 1, -1, -0.7853981633974483, 1.4142135623730951
31, 130, 542, 291, 541, 292, 1, -1, -0.7853981633974483, 1.4142135623730951
32, 14, 215, 213, 217, 215, -2, -2, -2.356194490192345, 2.8284271247461903
32, 82, 98, 194, 99, 193, -1, 1, 2.356194490192345, 1.4142135623730951
32, 106, 134, 196, 134, 198, 0, -2, -1.5707963267948966, 2.0
33, 13, 215, 211, 215, 213, 0, -2, -1.5707963267948966, 2.0
33, 69, 583, 327, 582, 329, 1, -2, -1.1071487177940904, 2.23606797749979
33, 72, 97, 195, 98, 194, -1, 1, 2.356194490192345, 1.4142135623730951
33, 80, 126, 197, 124, 198, 2, -1, -0.4636476090008061, 2.23606797749979
33, 92, 132, 195, 134, 196, -2, -1, -2.677945044588987, 2.23606797749979
34, 0, 38, 363, 40, 363, -2, 0, 3.141592653589793, 2.0
34, 32, 539, 159, 538, 161, 1, -2, -1.1071487177940904, 2.23606797749979
34, 77, 126, 195, 126, 197, 0, -2, -1.5707963267948966, 2.0
34, 89, 130, 194, 132, 195, -2, -1, -2.677945044588987, 2.23606797749979
34, 96, 50, 363, 51, 362, -1, 1, 2.356194490192345, 1.4142135623730951
35, 30, 229, 159, 231, 159, -2, 0, 3.141592653589793, 2.0
35, 99, 51, 308, 51, 310, 0, -2, -1.5707963267948966, 2.0
35, 148, 125, 195, 126, 197, -1, -2, -2.0344439357957027, 2.23606797749979
35, 154, 121, 298, 123, 298, -2, 0, 3.141592653589793, 2.0
36, 67, 325, 189, 327, 190, -2, -1, -2.677945044588987, 2.23606797749979
36, 83, 477, 265, 478, 264, -1, 1, 2.356194490192345, 1.4142135623730951
36, 97, 113, 290, 115, 291, -2, -1, -2.677945044588987, 2.23606797749979
36, 131, 118, 296, 121, 298, -3, -2, -2.5535900500422257, 3.605551275463989
37, 15, 429, 110, 429, 112, 0, -2, -1.5707963267948966, 2.0
37, 22, 226, 158, 228, 159, -2, -1, -2.677945044588987, 2.23606797749979
37, 91, 433, 106, 435, 106, -2, 0, 3.141592653589793, 2.0
38, 14, 430, 108, 429, 110, 1, -2, -1.1071487177940904, 2.23606797749979
38, 86, 434, 105, 433, 106, 1, -1, -0.7853981633974483, 1.4142135623730951
39, 11, 431, 107, 430, 108, 1, -1, -0.7853981633974483, 1.4142135623730951
39, 34, 111, 271, 112, 273, -1, -2, -2.0344439357957027, 2.23606797749979
39, 78, 436, 104, 434, 105, 2, -1, -0.4636476090008061, 2.23606797749979
40, 111, 372, 238, 374, 238, -2, 0, 3.141592653589793, 2.0
45, 17, 223, 110, 223, 112, 0, -2, -1.5707963267948966, 2.0
45, 33, 503, 219, 505, 221, -2, -2, -2.356194490192345, 2.8284271247461903
46, 32, 500, 218, 503, 219, -3, -1, -2.819842099193151, 3.1622776601683795
46, 40, 584, 114, 583, 113, 1, 1, 0.7853981633974483, 1.4142135623730951
46, 65, 126, 176, 126, 180, 0, -4, -1.5707963267948966, 4.0
47, 38, 585, 113, 584, 114, 1, -1, -0.7853981633974483, 1.4142135623730951
47, 48, 600, 173, 601, 172, -1, 1, 2.356194490192345, 1.4142135623730951
47, 52, 431, 208, 433, 208, -2, 0, 3.141592653589793, 2.0
47, 61, 123, 173, 126, 176, -3, -3, -2.356194490192345, 4.242640687119285
48, 88, 305, 134, 306, 133, -1, 1, 2.356194490192345, 1.4142135623730951
49, 89, 77, 216, 78, 215, -1, 1, 2.356194490192345, 1.4142135623730951
49, 94, 161, 143, 161, 145, 0, -2, -1.5707963267948966, 2.0
50, 30, 43, 113, 44, 117, -1, -4, -1.8157749899217608, 4.123105625617661
50, 44, 137, 179, 138, 181, -1, -2, -2.0344439357957027, 2.23606797749979
50, 141, 154, 343, 155, 342, -1, 1, 2.356194490192345, 1.4142135623730951
51, 12, 221, 113, 223, 112, -2, 1, 2.677945044588987, 2.23606797749979
51, 23, 39, 112, 43, 113, -4, -1, -2.896613990462929, 4.123105625617661
51, 26, 479, 158, 479, 160, 0, -2, -1.5707963267948966, 2.0
51, 51, 450, 114, 451, 113, -1, 1, 2.356194490192345, 1.4142135623730951
51, 110, 420, 348, 419, 347, 1, 1, 0.7853981633974483, 1.4142135623730951
52, 48, 598, 171, 600, 171, -2, 0, 3.141592653589793, 2.0
55, 87, 126, 303, 127, 302, -1, 1, 2.356194490192345, 1.4142135623730951
56, 20, 595, 358, 597, 358, -2, 0, 3.141592653589793, 2.0
56, 38, 57, 251, 56, 250, 1, 1, 0.7853981633974483, 1.4142135623730951
56, 60, 65, 252, 66, 250, -1, 2, 2.0344439357957027, 2.23606797749979
60, 18, 37, 191, 38, 190, -1, 1, 2.356194490192345, 1.4142135623730951
60, 122, 146, 205, 147, 207, -1, -2, -2.0344439357957027, 2.23606797749979
61, 13, 38, 192, 37, 191, 1, 1, 0.7853981633974483, 1.4142135623730951
61, 65, 117, 339, 119, 339, -2, 0, 3.141592653589793, 2.0
61, 92, 146, 203, 146, 205, 0, -2, -1.5707963267948966, 2.0
62, 46, 51, 189, 51, 191, 0, -2, -1.5707963267948966, 2.0
69, 2, 294, 227, 293, 228, 1, -1, -0.7853981633974483, 1.4142135623730951
70, 3, 179, 225, 181, 225, -2, 0, 3.141592653589793, 2.0
70, 8, 229, 159, 231, 159, -2, 0, 3.141592653589793, 2.0
70, 19, 542, 163, 544, 164, -2, -1, -2.677945044588987, 2.23606797749979
70, 29, 498, 153, 500, 154, -2, -1, -2.677945044588987, 2.23606797749979
70, 78, 82, 120, 82, 122, 0, -2, -1.5707963267948966, 2.0
70, 140, 124, 269, 126, 271, -2, -2, -2.356194490192345, 2.8284271247461903
70, 158, 533, 164, 534, 166, -1, -2, -2.0344439357957027, 2.23606797749979
73, 19, 499, 152, 497, 152, 2, 0, 0.0, 2.0
74, 1, 305, 307, 303, 308, 2, -1, -0.4636476090008061, 2.23606797749979
74, 2, 43, 236, 41, 236, 2, 0, 0.0, 2.0
74, 3, 296, 226, 294, 228, 2, -2, -0.7853981633974483, 2.8284271247461903
74, 4, 589, 209, 595, 208, -6, 1, 2.976443976175166, 6.082762530298219
74, 5, 47, 116, 45, 114, 2, 2, 0.7853981633974483, 2.8284271247461903
74, 6, 381, 364, 378, 363, 3, 1, 0.3217505543966422, 3.1622776601683795
74, 7, 256, 113, 257, 112, -1, 1, 2.356194490192345, 1.4142135623730951
74, 8, 447, 234, 447, 231, 0, 3, 1.5707963267948966, 3.0
74, 9, 493, 363, 494, 359, -1, 4, 1.8157749899217608, 4.123105625617661
74, 11, 454, 112, 455, 109, -1, 3, 1.892546881191539, 3.1622776601683795
74, 12, 262, 280, 261, 281, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 14, 436, 301, 435, 300, 1, 1, 0.7853981633974483, 1.4142135623730951
74, 15, 562, 252, 564, 253, -2, -1, -2.677945044588987, 2.23606797749979
74, 16, 434, 111, 435, 107, -1, 4, 1.8157749899217608, 4.123105625617661
74, 17, 597, 245, 598, 244, -1, 1, 2.356194490192345, 1.4142135623730951
74, 18, 497, 152, 499, 152, -2, 0, 3.141592653589793, 2.0
74, 19, 417, 145, 418, 144, -1, 1, 2.356194490192345, 1.4142135623730951
74, 20, 219, 215, 218, 216, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 21, 200, 329, 199, 330, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 22, 385, 173, 386, 170, -1, 3, 1.892546881191539, 3.1622776601683795
74, 23, 266, 299, 267, 298, -1, 1, 2.356194490192345, 1.4142135623730951
74, 24, 179, 115, 178, 113, 1, 2, 1.1071487177940904, 2.23606797749979
74, 25, 597, 333, 598, 335, -1, -2, -2.0344439357957027, 2.23606797749979
74, 26, 482, 158, 483, 160, -1, -2, -2.0344439357957027, 2.23606797749979
74, 27, 577, 313, 581, 314, -4, -1, -2.896613990462929, 4.123105625617661
74, 29, 386, 302, 385, 303, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 30, 457, 159, 458, 157, -1, 2, 2.0344439357957027, 2.23606797749979
74, 31, 587, 256, 589, 254, -2, 2, 2.356194490192345, 2.8284271247461903
74, 32, 332, 219, 328, 220, 4, -1, -0.24497866312686414, 4.123105625617661
74, 33, 585, 208, 587, 209, -2, -1, -2.677945044588987, 2.23606797749979
74, 34, 551, 122, 553, 120, -2, 2, 2.356194490192345, 2.8284271247461903
74, 35, 85, 277, 86, 276, -1, 1, 2.356194490192345, 1.4142135623730951
74, 36, 342, 271, 341, 270, 1, 1, 0.7853981633974483, 1.4142135623730951
74, 37, 571, 331, 573, 331, -2, 0, 3.141592653589793, 2.0
74, 39, 83, 365, 80, 365, 3, 0, 0.0, 3.0
74, 41, 533, 225, 535, 224, -2, 1, 2.677945044588987, 2.23606797749979
74, 42, 298, 208, 296, 209, 2, -1, -0.4636476090008061, 2.23606797749979
74, 43, 506, 167, 507, 166, -1, 1, 2.356194490192345, 1.4142135623730951
74, 45, 522, 193, 524, 193, -2, 0, 3.141592653589793, 2.0
74, 47, 413, 207, 414, 206, -1, 1, 2.356194490192345, 1.4142135623730951
74, 50, 396, 197, 398, 197, -2, 0, 3.141592653589793, 2.0
74, 51, 553, 363, 554, 365, -1, -2, -2.0344439357957027, 2.23606797749979
74, 52, 219, 331, 217, 335, 2, -4, -1.1071487177940904, 4.47213595499958
74, 53, 501, 173, 500, 171, 1, 2, 1.1071487177940904, 2.23606797749979
74, 55, 561, 168, 561, 162, 0, 6, 1.5707963267948966, 6.0
74, 56, 448, 212, 449, 211, -1, 1, 2.356194490192345, 1.4142135623730951
74, 57, 220, 112, 221, 109, -1, 3, 1.892546881191539, 3.1622776601683795
74, 60, 164, 271, 163, 272, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 61, 594, 270, 596, 271, -2, -1, -2.677945044588987, 2.23606797749979
74, 62, 198, 345, 196, 345, 2, 0, 0.0, 2.0
74, 64, 480, 264, 481, 263, -1, 1, 2.356194490192345, 1.4142135623730951
74, 65, 121, 335, 120, 337, 1, -2, -1.1071487177940904, 2.23606797749979
74, 66, 549, 331, 549, 333, 0, -2, -1.5707963267948966, 2.0
74, 67, 65, 328, 63, 328, 2, 0, 0.0, 2.0
74, 68, 207, 313, 205, 315, 2, -2, -0.7853981633974483, 2.8284271247461903
74, 70, 243, 280, 241, 280, 2, 0, 0.0, 2.0
74, 71, 564, 134, 566, 130, -2, 4, 2.0344439357957027, 4.47213595499958
74, 73, 316, 290, 314, 291, 2, -1, -0.4636476090008061, 2.23606797749979
74, 74, 526, 305, 525, 306, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 75, 520, 274, 522, 274, -2, 0, 3.141592653589793, 2.0
74, 77, 127, 123, 125, 121, 2, 2, 0.7853981633974483, 2.8284271247461903
74, 78, 515, 164, 518, 162, -3, 2, 2.5535900500422257, 3.605551275463989
74, 79, 175, 343, 177, 345, -2, -2, -2.356194490192345, 2.8284271247461903
74, 81, 116, 363, 115, 364, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 83, 44, 205, 43, 206, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 84, 154, 342, 153, 345, 1, -3, -1.2490457723982544, 3.1622776601683795
74, 86, 417, 120, 419, 119, -2, 1, 2.677945044588987, 2.23606797749979
74, 87, 504, 145, 502, 146, 2, -1, -0.4636476090008061, 2.23606797749979
74, 88, 499, 222, 500, 221, -1, 1, 2.356194490192345, 1.4142135623730951
74, 89, 430, 116, 433, 115, -3, 1, 2.819842099193151, 3.1622776601683795
74, 90, 482, 232, 485, 230, -3, 2, 2.5535900500422257, 3.605551275463989
74, 91, 363, 317, 361, 318, 2, -1, -0.4636476090008061, 2.23606797749979
74, 92, 236, 299, 234, 300, 2, -1, -0.4636476090008061, 2.23606797749979
74, 94, 170, 327, 172, 328, -2, -1, -2.677945044588987, 2.23606797749979
75, 0, 373, 222, 371, 219, 2, 3, 0.982793723247329, 3.605551275463989
75, 1, 298, 234, 295, 233, 3, 1, 0.3217505543966422, 3.1622776601683795
75, 4, 307, 309, 305, 309, 2, 0, 0.0, 2.0
75, 7, 432, 212, 432, 208, 0, 4, 1.5707963267948966, 4.0
75, 9, 430, 110, 430, 113, 0, -3, -1.5707963267948966, 3.0
75, 10, 440, 150, 440, 148, 0, 2, 1.5707963267948966, 2.0
75, 12, 376, 362, 377, 364, -1, -2, -2.0344439357957027, 2.23606797749979
75, 16, 508, 292, 507, 293, 1, -1, -0.7853981633974483, 1.4142135623730951
75, 17, 327, 225, 328, 220, -1, 5, 1.7681918866447774, 5.0990195135927845
75, 18, 448, 236, 449, 231, -1, 5, 1.7681918866447774, 5.0990195135927845
75, 19, 448, 292, 451, 294, -3, -2, -2.5535900500422257, 3.605551275463989
75, 20, 598, 298, 596, 297, 2, 1, 0.4636476090008061, 2.23606797749979
75, 22, 42, 363, 45, 363, -3, 0, 3.141592653589793, 3.0
75, 24, 477, 351, 474, 352, 3, -1, -0.3217505543966422, 3.1622776601683795
75, 25, 405, 274, 408, 276, -3, -2, -2.5535900500422257, 3.605551275463989
75, 26, 480, 163, 478, 163, 2, 0, 0.0, 2.0
75, 28, 384, 301, 387, 303, -3, -2, -2.5535900500422257, 3.605551275463989
75, 29, 488, 283, 490, 281, -2, 2, 2.356194490192345, 2.8284271247461903
75, 32, 592, 173, 591, 174, 1, -1, -0.7853981633974483, 1.4142135623730951
75, 33, 436, 260, 438, 262, -2, -2, -2.356194490192345, 2.8284271247461903
75, 36, 43, 116, 45, 117, -2, -1, -2.677945044588987, 2.23606797749979
75, 37, 219, 213, 221, 214, -2, -1, -2.677945044588987, 2.23606797749979
75, 40, 297, 212, 298, 214, -1, -2, -2.0344439357957027, 2.23606797749979
75, 41, 417, 205, 419, 207, -2, -2, -2.356194490192345, 2.8284271247461903
75, 42, 575, 118, 575, 121, 0, -3, -1.5707963267948966, 3.0
75, 43, 357, 227, 359, 229, -2, -2, -2.356194490192345, 2.8284271247461903
75, 44, 221, 112, 223, 114, -2, -2, -2.356194490192345, 2.8284271247461903
75, 46, 334, 335, 336, 335, -2, 0, 3.141592653589793, 2.0
75, 48, 85, 202, 89, 203, -4, -1, -2.896613990462929, 4.123105625617661
75, 49, 123, 177, 125, 179, -2, -2, -2.356194490192345, 2.8284271247461903
75, 50, 315, 234, 318, 235, -3, -1, -2.819842099193151, 3.1622776601683795
75, 52, 588, 212, 586, 212, 2, 0, 0.0, 2.0
75, 54, 596, 212, 593, 212, 3, 0, 0.0, 3.0
75, 55, 71, 203, 73, 203, -2, 0, 3.141592653589793, 2.0
75, 56, 457, 159, 458, 161, -1, -2, -2.0344439357957027, 2.23606797749979
75, 57, 113, 366, 115, 366, -2, 0, 3.141592653589793, 2.0
75, 58, 353, 112, 355, 114, -2, -2, -2.356194490192345, 2.8284271247461903
75, 59, 572, 151, 571, 152, 1, -1, -0.7853981633974483, 1.4142135623730951
75, 61, 40, 311, 42, 311, -2, 0, 3.141592653589793, 2.0
75, 62, 324, 186, 326, 188, -2, -2, -2.356194490192345, 2.8284271247461903
75, 64, 539, 162, 538, 163, 1, -1, -0.7853981633974483, 1.4142135623730951
75, 65, 602, 171, 599, 172, 3, -1, -0.3217505543966422, 3.1622776601683795
75, 66, 586, 113, 583, 115, 3, -2, -0.5880026035475675, 3.605551275463989
75, 68, 75, 313, 77, 315, -2, -2, -2.356194490192345, 2.8284271247461903
75, 70, 95, 214, 95, 219, 0, -5, -1.5707963267948966, 5.0
75, 71, 547, 151, 547, 154, 0, -3, -1.5707963267948966, 3.0
75, 72, 391, 187, 392, 189, -1, -2, -2.0344439357957027, 2.23606797749979
75, 74, 128, 195, 127, 196, 1, -1, -0.7853981633974483, 1.4142135623730951
75, 75, 338, 200, 339, 202, -1, -2, -2.0344439357957027, 2.23606797749979
75, 76, 346, 153, 348, 154, -2, -1, -2.677945044588987, 2.23606797749979
75, 77, 484, 280, 483, 282, 1, -2, -1.1071487177940904, 2.23606797749979
75, 79, 414, 220, 416, 223, -2, -3, -2.158798930342464, 3.605551275463989
75, 80, 202, 364, 205, 363, -3, 1, 2.819842099193151, 3.1622776601683795
75, 82, 556, 148, 554, 149, 2, -1, -0.4636476090008061, 2.23606797749979
75, 83, 570, 254, 568, 255, 2, -1, -0.4636476090008061, 2.23606797749979
75, 84, 79, 119, 82, 122, -3, -3, -2.356194490192345, 4.242640687119285
75, 85, 576, 171, 578, 171, -2, 0, 3.141592653589793, 2.0
75, 86, 561, 138, 563, 138, -2, 0, 3.141592653589793, 2.0
