,Unnamed: 0,x1,y1,x,y,angle,size
203,203,376,229,152,-78,-0.474118430505503,170.84495895401773
204,204,397,229,151,-93,-0.5568114745785894,177.86792853125598
205,205,418,229,147,-72,-0.4554510712508935,163.68567438844488
206,206,439,229,198,-108,-0.4993467216801301,225.53935355055003
207,207,460,229,210,-123,-0.5298490694560666,243.37008854828483
208,208,481,229,181,-112,-0.5541172736434499,212.84971223847117
209,209,502,229,223,-123,-0.5074791667264438,255.15681452785068
210,210,523,229,251,-137,-0.4979555150095014,286.8327038536575
211,211,544,229,258,-150,-0.5266272714337507,298.43592277070127
212,212,565,229,231,-133,-0.5224034317165288,266.5520587052368
213,213,586,229,297,-161,-0.4967480977161444,337.8313188560232
214,214,607,229,290,-163,-0.5120619672816729,332.6695056659086
215,215,628,229,216,-125,-0.5246132565946418,249.56161563830284
216,216,19,250,299,-148,-0.4596261829577563,333.6240399012038
217,217,40,250,279,-129,-0.4330894387233066,307.37924458232374
218,218,61,250,279,-115,-0.390967533948834,301.77143668677456
219,219,82,250,303,-140,-0.4328262731397448,333.77986757742
220,220,103,250,319,-146,-0.4292224389418313,350.823317355047
221,221,124,250,266,-114,-0.4048917862850834,289.3993780228285
222,222,145,250,280,-135,-0.4492601126118805,310.84562084739105
223,223,166,250,260,-113,-0.4099866935663284,283.494268019655
224,224,187,250,242,-117,-0.450337247016685,268.799181546373
225,225,208,250,292,-118,-0.3840440982025996,314.94126436527813
226,226,229,250,240,-116,-0.4535976961077717,267.0
227,227,250,250,237,-111,-0.43801220047912864,261.7059418507726
228,228,271,250,208,-99,-0.4442325730984881,230.3584163862914
229,229,292,250,187,-88,-0.4398425828157362,206.6712365086153
230,230,313,250,198,-93,-0.4391126559380703,218.75328568960967
231,231,334,250,196,-90,-0.4304647728343077,215.67568244936652
232,232,355,250,195,-94,-0.4491858073660669,216.47401691658055
233,233,376,250,207,-116,-0.5107824828143067,237.28674636397201
234,234,397,250,251,-115,-0.4329129536028347,276.508589378341
235,235,418,250,232,-108,-0.4356828730309406,255.906232827573
236,236,439,250,245,-111,-0.4253967245175598,268.972117514065
237,237,460,250,227,-92,-0.3835275159569918,245.86174977006888
238,238,481,250,261,-121,-0.4372562224271459,288.1058833137567
239,239,502,250,233,-104,-0.4198160512751684,255.15681452785068
240,240,523,250,263,-130,-0.457568656526144,294.27198303610214
241,241,544,250,251,-121,-0.4492023858902451,278.6431409527247
242,242,565,250,298,-139,-0.43644343760359294,328.82366094914767
243,243,586,250,286,-146,-0.4720039604522416,321.1105728561425
244,244,607,250,311,-151,-0.4520051855101836,345.7195395114369
245,245,628,250,237,-123,-0.4770024076529256,267.90483384963403
246,246,19,271,223,-111,-0.4618522787932725,249.09837414162303
247,247,40,271,221,-120,-0.4974425665711536,251.47763320025103
248,248,61,271,200,-121,-0.5440878623922609,233.75414434828744
249,249,82,271,179,-92,-0.4747582628984136,201.25854019146615
250,250,103,271,191,-95,-0.4657396561579452,213.76856644511605
251,251,124,271,156,-86,-0.5038269784412898,178.13478043324386
252,252,145,271,148,-77,-0.4797320126871115,166.83225107874074
253,253,166,271,168,-97,-0.5236217876860463,193.9922678871506
254,254,187,271,165,-84,-0.4708938589807033,185.15128949051368
255,255,208,271,152,-73,-0.4477338331521987,168.62087652482418
256,256,229,271,157,-67,-0.4033533259603965,170.6985647274165
257,257,250,271,155,-67,-0.4056651813358336,169.77926846349644
258,258,271,271,138,-59,-0.4040168958696368,150.08331019803634
259,259,292,271,161,-75,-0.441038396894472,178.03651310896873
260,260,313,271,133,-61,-0.433353849082031,147.648230602334
261,261,334,271,166,-71,-0.4041645136860351,180.546392929906
262,262,355,271,172,-79,-0.4353532751523024,189.69449122207
263,263,376,271,170,-90,-0.486899231811269,192.35384061671346
264,264,397,271,185,-82,-0.4172208176230613,202.35859260234042
265,265,418,271,179,-87,-0.4524121267428434,199.0226117806718
266,266,439,271,174,-77,-0.4166234771580599,190.2761151589973
267,267,460,271,196,-101,-0.4758173935642193,220.49263026232876
268,268,481,271,199,-103,-0.4776187557949647,224.07588000496617
269,269,502,271,209,-93,-0.4186681821910052,228.75751353780709
270,270,523,271,209,-99,-0.4423742229767449,231.26175645791503
271,271,544,271,249,-121,-0.4523395288265311,276.8429157482633
272,272,565,271,239,-134,-0.5109978111097314,274.00182481144174
273,273,586,271,242,-122,-0.4669479270512933,271.01291482141585
274,274,607,271,259,-142,-0.5044721151587397,295.85469406450187
275,275,628,271,224,-136,-0.5436810673092588,262.90872941003687
276,276,19,292,282,-160,-0.5187641432948934,324.7229588433808
277,277,40,292,285,-152,-0.4899573262537283,323.0
278,278,61,292,278,-166,-0.5409483209510616,324.3038698504845
279,279,82,292,250,-154,-0.5549957273385867,294.15132160165456
280,280,103,292,254,-155,-0.5461665634337878,298.41246622753545
281,281,124,292,279,-156,-0.5098332286596837,319.6513725920788
282,282,145,292,279,-151,-0.4960762930884522,317.24123313339965
283,283,166,292,274,-138,-0.4665630526355812,306.78983033992506
284,284,187,292,277,-142,-0.4737047411722013,311.2764045024936
285,285,208,292,286,-117,-0.3913102784622111,309.38648968563575
286,286,229,292,288,-116,-0.3828987170459434,310.4834939252005
287,287,250,292,226,-103,-0.4276271595716168,248.3646512690564
288,288,271,292,228,-107,-0.43710517124940895,252.76471272707352
289,289,292,292,227,-104,-0.4296105800687259,249.689807561302
290,290,313,292,162,-77,-0.4437001304468984,179.36833611315015
291,291,334,292,201,-90,-0.4209905742522457,220.22942582679542
292,292,355,292,211,-92,-0.4111666611442322,230.1847084408519
293,293,376,292,255,-123,-0.4494305574713173,283.1148176976966
294,294,397,292,274,-130,-0.4430015754665879,303.27545235313715
295,295,418,292,255,-99,-0.3703234297027748,273.5434152013168
296,296,439,292,249,-116,-0.4392621998280876,275.118156434649
297,297,460,292,276,-131,-0.4431526752560568,305.5110472634337
298,298,481,292,257,-120,-0.4368401523555814,283.6353292521931
299,299,502,292,273,-121,-0.4172042687293563,298.6134625230417
300,300,523,292,287,-139,-0.4510255584447853,318.88869531546584
301,301,544,292,306,-144,-0.4398425828157362,338.18929610500686
302,302,565,292,365,-146,-0.3805063771123649,393.11703092081876
303,303,586,292,343,-146,-0.40242613436023816,372.7800960351826
304,304,607,292,330,-155,-0.4391126559380703,364.5888094826829
305,305,628,292,253,-137,-0.4962954135354569,287.7116612165728
306,306,19,313,335,-173,-0.475481376103957,377.9219496139381
307,307,40,313,321,-164,-0.4747995630264205,360.9238146756182
308,308,61,313,339,-177,-0.4811896690582086,382.4264635194588
309,309,82,313,299,-154,-0.47561512273982504,336.3287082602376
310,310,103,313,358,-175,-0.4546691746206105,398.4833748100415
311,311,124,313,299,-164,-0.5016869935602498,341.023459603588
312,312,145,313,292,-143,-0.4553947014651584,325.13535642867265
313,313,166,313,263,-135,-0.4742372282715461,295.6247621563525
314,314,187,313,266,-131,-0.4606355699168552,296.95117443781896
315,315,208,313,309,-156,-0.4675235585834932,346.1459229862458
316,316,229,313,209,-101,-0.4540325207011036,232.5618197383225
317,317,250,313,240,-118,-0.4569587455471333,267.4397128326308
318,318,271,313,237,-106,-0.42250445908443773,260.9463546401827
319,319,292,313,247,-109,-0.4155917670259787,269.9814808463721
320,320,313,313,248,-115,-0.4375097721174529,273.78823933836156
321,321,334,313,244,-115,-0.4421987535979527,271.07379069175977
322,322,355,313,270,-122,-0.4243928599749856,296.2836478781777
323,323,376,313,284,-121,-0.4057414037526989,309.09545451203263
324,324,397,313,290,-136,-0.4371913877017578,321.21176815303636
325,325,418,313,311,-147,-0.4415445771493977,343.9912789592201
326,326,439,313,258,-116,-0.4225315534813099,282.8780656042458
327,327,460,313,284,-131,-0.4321844615947949,312.75709424407944
328,328,481,313,270,-125,-0.4366271598135413,297.95301643044326
329,329,502,313,288,-138,-0.44684246848576414,319.3556011721103
330,330,523,313,296,-145,-0.4555066762330426,329.607342151233
331,331,544,313,288,-131,-0.42688906780048136,316.39374203672236
332,332,565,313,306,-137,-0.4209499436655624,335.26854907670656
333,333,586,313,313,-154,-0.4572374403904945,348.8337713008877
334,334,607,313,312,-152,-0.4533386958545628,347.0561914157418
335,335,628,313,277,-153,-0.5046430151592122,316.44588794926693
336,336,19,334,175,-95,-0.4973427163468224,199.1230775173988
337,337,40,334,204,-139,-0.5958411888011348,247.68124676688785
338,338,61,334,187,-84,-0.4221866664454931,205.0
339,339,82,334,185,-93,-0.4658074328562125,207.06037766796427
340,340,103,334,193,-100,-0.4759420714789585,218.25672956406174
341,341,124,334,222,-112,-0.46724471578835,248.65236777477105
342,342,145,334,212,-96,-0.42520501897961815,232.7230113246217
343,343,166,334,200,-93,-0.4352576728581386,220.56518310921155
344,344,187,334,184,-87,-0.4416731247041436,203.5313243704762
345,345,208,334,199,-90,-0.4247328383268999,218.40558600914952
346,346,229,334,211,-94,-0.4230509704653659,231.40008643040738
347,347,250,334,214,-101,-0.4409671887293895,236.6368525821792
348,348,271,334,198,-104,-0.4836449429739567,223.6515146382872
349,349,292,334,192,-85,-0.41677365361426827,209.97380789041281
350,350,313,334,155,-73,-0.44015323828881203,171.3300907604966
351,351,334,334,174,-62,-0.3422956084300424,184.7159982243011
352,352,355,334,223,-99,-0.41780818311968937,243.9877046082445
353,353,376,334,259,-94,-0.3481508486246496,275.53039759707093
354,354,397,334,223,-107,-0.4473741813107032,247.34186867572586
355,355,418,334,206,-87,-0.3996070439396113,223.61797781037197
356,356,439,334,239,-108,-0.4278877319051991,262.682317638626
357,357,460,334,203,-101,-0.4636476090008061,228.0789337049785
358,358,481,334,251,-115,-0.42812136712764304,277.0
359,359,502,334,211,-114,-0.4990146061161204,240.30397416605493
360,360,523,334,245,-126,-0.4782332844710836,275.9601420495358
361,361,544,334,245,-120,-0.4554510712508935,272.80945731407485
362,362,565,334,231,-125,-0.4975329389049237,264.0075756488817
363,363,586,334,250,-122,-0.452430130811761,279.0788419067271
364,364,607,334,289,-127,-0.4127721706465405,316.58963975468305
365,365,628,334,230,-133,-0.524281456591736,265.68590478232
366,366,19,355,243,-101,-0.3939141833562998,263.1539473388153
367,367,40,355,249,-128,-0.4748292515933447,279.97321300438733
368,368,61,355,227,-112,-0.4583473052786721,253.12645061312736
369,369,82,355,187,-100,-0.4910668958399901,212.05895406702354
370,370,103,355,242,-130,-0.4929551759454118,274.70711676256224
371,371,124,355,199,-92,-0.4330449210720873,219.23731434224428
372,372,145,355,194,-95,-0.4553662248231318,216.01157376400002
373,373,166,355,210,-98,-0.4366271598135413,231.74123500145592
374,374,187,355,175,-71,-0.3854227583466432,188.85444130334872
375,375,208,355,185,-91,-0.4571401086703942,206.16983290481662
376,376,229,355,150,-72,-0.4475199751571699,166.38509548634457
377,377,250,355,110,-61,-0.5063263037736224,125.78155667664477
378,378,271,355,133,-65,-0.4606355699168552,148.47558721890948
379,379,292,355,161,-80,-0.4661289934861068,180.22763384120648
380,380,313,355,161,-80,-0.4611600519427155,179.78042162593792
381,381,334,355,123,-62,-0.4700783885184069,139.08630414242805
382,382,355,355,144,-69,-0.44684246848576414,159.67780058605516
383,383,376,355,116,-61,-0.4841225630249745,131.06105447462264
384,384,397,355,143,-61,-0.4091040612874961,155.8621185535472
385,385,418,355,207,-82,-0.3771702760610205,222.64994947226012
386,386,439,355,151,-53,-0.3434434034833503,160.3652081967906
387,387,460,355,119,-45,-0.361530552867669,127.2242115322394
388,388,481,355,114,-54,-0.4423742229767449,126.14277624977184
389,389,502,355,103,-44,-0.40371945387959823,112.0044641967453
390,390,523,355,147,-70,-0.4444192099010989,162.8158468945821
391,391,544,355,145,-62,-0.4040591470103924,157.69908052997647
392,392,565,355,169,-76,-0.4226078631457809,185.30245546133492
393,393,586,355,151,-73,-0.4503150657066604,167.72000476985446
394,394,607,355,142,-63,-0.4175707349010561,155.3479964466874
395,395,628,355,112,-60,-0.4987209395340314,127.534309109353
396,396,19,376,159,-114,-0.6261735872958971,196.22945752358382
397,397,40,376,192,-108,-0.5123894603107377,220.29071700822982
398,398,61,376,180,-102,-0.5131760359219855,207.76188293332345
399,399,82,376,197,-132,-0.5903417805676446,237.1349826575573
400,400,103,376,176,-111,-0.5601213841833931,208.92582415776175
401,401,124,376,150,-106,-0.6151862381119739,183.67362358270168
402,402,145,376,154,-107,-0.6072310026472748,187.52333188166213
403,403,166,376,157,-100,-0.5671412488145694,186.14241859393573
404,404,187,376,141,-86,-0.5528412215925392,165.6804152578089
405,405,208,376,144,-86,-0.5383745133462302,167.72596698186004
406,406,229,376,122,-78,-0.5651494400067594,145.6468331272603
407,407,250,376,143,-87,-0.5465669638127907,167.38578195294843
408,408,271,376,147,-91,-0.5543074962015512,172.88724649319855
409,409,292,376,140,-76,-0.4973427163468224,159.29846201391902
410,410,313,376,111,-81,-0.6304014214735073,137.41178988718545
411,411,334,376,162,-87,-0.4928363969936008,183.88311504866346
412,412,355,376,137,-83,-0.5447021293342043,160.18114745499858
413,413,376,376,157,-83,-0.4863137517844905,177.5894140989265
414,414,397,376,168,-97,-0.5280744484263596,194.4942158522973
415,415,418,376,151,-101,-0.5895293199186296,181.6645259812713
416,416,439,376,174,-104,-0.5429511404315929,203.2264746532793
417,417,460,376,166,-103,-0.5553437652606692,195.35864454894238
418,418,481,376,160,-96,-0.5404195002705842,186.5904606350496
419,419,502,376,153,-97,-0.5650357390407911,181.1573901335521
420,420,523,376,158,-98,-0.5551785761206046,185.9247159470736
421,421,544,376,176,-105,-0.537909045293502,204.94145505485216
422,422,565,376,170,-104,-0.5490251398075966,199.28873525616044
423,423,586,376,188,-123,-0.5793608433676234,224.66196829904254
424,424,607,376,167,-97,-0.5262108650451595,193.12690128513947
425,425,628,376,154,-116,-0.6455757946132551,192.80041493731284
