,Unnamed: 0,x1,y1,x,y,angle,size
43,43,292,82,141,-93,-0.5830765350191446,168.90825912311095
44,44,313,82,181,-104,-0.5215228180304621,208.75104790156144
45,45,334,82,217,-130,-0.5397415342727622,252.96047122030743
46,46,355,82,183,-107,-0.53315570550763,212.49235280357738
47,47,376,82,250,-134,-0.4920311515677386,283.6476687723698
48,48,397,82,225,-124,-0.5036958710213609,256.9065978132909
49,49,418,82,206,-108,-0.4828760081005133,232.59406699226014
50,50,439,82,228,-112,-0.456605471892494,254.02362094891885
51,51,460,82,241,-111,-0.4316180942395551,265.3337520934719
52,52,481,82,211,-99,-0.4387007701125834,233.0708046924797
53,53,502,82,285,-116,-0.3895477220600323,308.08115813856585
54,54,523,82,262,-105,-0.3811642717542891,282.25697511310506
55,55,544,82,294,-133,-0.4248321629193425,322.68405600525114
56,56,565,82,327,-135,-0.3915295526610869,353.77111244419035
57,57,586,82,393,-153,-0.3712596129212367,421.73214247908584
58,58,607,82,410,-178,-0.4095921041965272,446.972034919412
59,59,628,82,413,-159,-0.367498298440188,442.5494322671762
60,60,19,103,186,-117,-0.5653364607638831,220.27255843613383
61,61,40,103,142,-82,-0.5236846609962432,163.9756079421571
62,62,61,103,138,-82,-0.5361460220122347,160.52414148656894
63,63,82,103,142,-85,-0.5393832312114663,165.4962235218677
64,64,103,103,123,-74,-0.5416142428323484,143.54441821262157
65,65,124,103,134,-73,-0.4988237091755175,152.59423318068085
66,66,145,103,97,-68,-0.6114175272111867,118.4609640345713
67,67,166,103,108,-74,-0.5964234571304159,131.7459676802292
68,68,187,103,158,-140,-0.7250687778577551,211.10187114282056
69,69,208,103,185,-160,-0.7130608328588534,244.59149617270015
70,70,229,103,200,-181,-0.7358304435248834,271.1549372591249
71,71,250,103,231,-229,-0.7810503647066908,325.2721937085924
72,72,271,103,261,-222,-0.7048276199336498,342.6441302576188
73,73,292,103,303,-222,-0.6323194662007459,375.62348169410285
74,74,313,103,301,-203,-0.5933501461567182,363.05646943691835
75,75,334,103,278,-176,-0.5643982194143798,329.02887411289606
76,76,355,103,333,-190,-0.5184990745438723,383.39144487064385
77,77,376,103,339,-193,-0.517556290466735,390.0897332665909
78,78,397,103,320,-185,-0.5241796287829132,369.6281915655244
79,79,418,103,351,-197,-0.5114421064190228,402.5046583581363
80,80,439,103,339,-142,-0.3966747507913896,367.5391135648014
81,81,460,103,315,-143,-0.4261490242638669,345.93930103415533
82,82,481,103,260,-118,-0.4260477830468884,285.52407954496584
83,83,502,103,336,-100,-0.291184537473976,351.8096076004747
84,84,523,103,398,-108,-0.2673147480069902,412.65603109611766
85,85,544,103,383,-111,-0.2813924326491785,399.7211528053025
86,86,565,103,396,-117,-0.2872814533971342,412.9225108903606
87,87,586,103,408,-134,-0.3173323209957759,429.4414977619187
88,88,607,103,407,-118,-0.2844544241769751,424.04009244409895
89,89,628,103,347,-129,-0.3559252780128373,370.20264720825537
90,90,19,124,189,-123,-0.5769329450174606,225.4994456755936
91,91,40,124,184,-112,-0.5467888408892474,215.40659228538019
92,92,61,124,238,-165,-0.6061998283943911,289.6014502726117
93,93,82,124,198,-154,-0.6610431688506869,250.83859352181042
94,94,103,124,228,-162,-0.6177557255662326,279.69268849936003
95,95,124,124,244,-175,-0.6248862379155892,300.85212314358034
96,96,145,124,195,-129,-0.5844438997093513,233.80761322078462
97,97,166,124,156,-118,-0.6475910655379813,195.6016359849784
98,98,187,124,136,-123,-0.7316039598675986,184.11409506064442
99,99,208,124,130,-114,-0.7242500007481469,173.5655495770978
100,100,229,124,147,-160,-0.8277181573768363,217.27632176562642
101,101,250,124,175,-227,-0.9140370974658087,286.6251907980176
102,102,271,124,287,-281,-0.7748351759943949,401.65905940237417
103,103,292,124,294,-214,-0.6292006535587794,363.63718181726136
104,104,313,124,361,-222,-0.5501122500283021,424.65044448345975
105,105,334,124,406,-266,-0.5800027742076809,485.37820305407206
106,106,355,124,424,-277,-0.5803441099550344,507.0108480101782
107,107,376,124,423,-251,-0.5355380885545282,491.86380228677126
108,108,397,124,437,-261,-0.5383979396821127,509.00884078766256
109,109,418,124,424,-255,-0.5414593612475994,494.7736856381916
110,110,439,124,418,-242,-0.5237602829869741,483.86465049639656
111,111,460,124,426,-207,-0.45231664919627,473.6296021154083
112,112,481,124,438,-125,-0.27799809085985033,455.4876507656382
113,113,502,124,479,-122,-0.2493947286298182,494.2924235713107
114,114,523,124,448,-123,-0.2679511224640173,464.5783034107383
115,115,544,124,383,-124,-0.3154712020792569,402.882116753772
116,116,565,124,390,-118,-0.2938075188738025,407.4604275264041
117,117,586,124,404,-115,-0.2796068478030448,420.32368479542055
118,118,607,124,359,-112,-0.3049454138816002,376.3641853311762
119,119,628,124,378,-115,-0.2953355629047153,395.10631480653404
120,120,19,145,312,-191,-0.5493269065053389,365.82099447680685
121,121,40,145,219,-140,-0.5667292175235064,260.768096208106
122,122,61,145,244,-159,-0.5775267963020894,291.23358322830836
123,123,82,145,207,-167,-0.6788513124983344,265.9661632614194
124,124,103,145,225,-191,-0.7038486532049464,295.13725620463435
125,125,124,145,228,-211,-0.7490505423784276,311.33261955664074
126,126,145,145,165,-137,-0.6929472333357093,214.4621178670023
127,127,166,145,108,-101,-0.7519178557474089,147.86818454285557
128,128,187,145,136,-123,-0.7352472007608821,183.3712082089225
129,129,208,145,156,-158,-0.7917675040161115,222.03603311174518
130,130,229,145,194,-201,-0.8005485192722182,280.04642472275907
131,131,250,145,115,-194,-1.035699970161478,225.52383466055198
132,132,271,145,29,-53,-1.0557235097761148,60.901559914340446
137,137,565,145,336,-73,-0.21393711999099185,343.83862493908384
138,138,586,145,370,-86,-0.2283773787080509,379.8631332466998
139,139,607,145,431,-103,-0.23457947588614603,443.13654780439856
140,140,628,145,341,-97,-0.2798482446816539,354.8027621087525
141,141,19,166,259,-167,-0.5727022674440435,308.1720298794165
142,142,40,166,279,-210,-0.6452193201608383,349.20051546353716
143,143,61,166,271,-190,-0.6114685385101452,330.9697871407601
144,144,82,166,259,-208,-0.6766215229873296,332.18217893198306
145,145,103,166,217,-193,-0.7269283000676972,290.410054922346
146,146,124,166,252,-197,-0.6659692373791098,320.48088866576734
147,147,145,166,216,-193,-0.7292226101847701,289.66359798911566
148,148,166,166,235,-207,-0.722134283180123,313.16768671112925
149,149,187,166,200,-165,-0.6898000447336079,259.2778432492835
150,150,208,166,125,-133,-0.8163959832796825,182.52123164169151
151,151,229,166,57,-71,-0.8943401203873141,91.04943712072028
152,152,250,166,23,-58,-1.178456182579381,62.76941930590086
153,153,19,187,219,-151,-0.6015152945608958,266.8351551051697
154,154,40,187,267,-186,-0.6084601072397452,325.3997541486472
155,155,61,187,257,-173,-0.5924788493894004,309.8031633150314
156,156,82,187,262,-196,-0.644721364441434,327.80024405115984
157,157,103,187,204,-142,-0.6080891873754501,248.55582873873627
158,158,124,187,146,-106,-0.6279812906708576,180.42172818150257
159,159,145,187,108,-99,-0.7419472680059175,146.50938536489735
160,160,166,187,94,-83,-0.7233310945055217,125.39936203984452
161,161,187,187,58,-56,-0.7678561033400458,80.62257748298549
162,162,208,187,26,-30,-0.8567056281827387,39.698866482558415
163,163,229,187,7,-14,-1.1071487177940904,15.652475842498527
164,164,19,208,138,-105,-0.6504214135435249,173.40415219942108
165,165,40,208,129,-90,-0.6143585379285245,157.8670326572334
166,166,61,208,75,-49,-0.5880026035475675,90.13878188659972
167,167,82,208,47,-30,-0.5830765350191446,56.30275304103698
168,168,103,208,42,-50,-0.8818719385800352,66.06814663663572
169,169,124,208,49,-49,-0.7853981633974483,69.29646455628165
170,170,145,208,26,-12,-0.4324077755705377,28.63564212655271
171,171,19,229,15,-9,-0.5404195002705842,17.4928556845359
173,173,82,229,27,-27,-0.7853981633974483,38.18376618407357
174,174,103,229,25,-24,-0.7649928327109102,34.655446902326915
175,175,124,229,4,0,-0.19739555984988075,5.0990195135927845
