,x1,y1,x,y,angle,size
50,439,82,228,-112,-0.45660547189249395,254.02362094891885
51,460,82,241,-111,-0.4316180942395551,265.3337520934719
52,481,82,211,-99,-0.4387007701125834,233.07080469247967
53,502,82,285,-116,-0.3895477220600323,308.0811581385658
54,523,82,262,-105,-0.38116427175428913,282.25697511310506
55,544,82,294,-133,-0.42483216291934245,322.6840560052511
56,565,82,327,-135,-0.3915295526610869,353.7711124441904
57,586,82,393,-153,-0.37125961292123666,421.7321424790859
58,607,82,410,-178,-0.4095921041965272,446.97203491941195
59,628,82,413,-159,-0.36749829844018794,442.5494322671762
60,19,103,186,-117,-0.5653364607638831,220.27255843613383
61,40,103,142,-82,-0.5236846609962432,163.97560794215707
62,61,103,138,-82,-0.5361460220122347,160.52414148656894
63,82,103,142,-85,-0.5393832312114663,165.4962235218677
64,103,103,123,-74,-0.5416142428323484,143.54441821262157
65,124,103,134,-73,-0.4988237091755175,152.59423318068085
66,145,103,97,-68,-0.6114175272111867,118.46096403457132
67,166,103,108,-74,-0.5964234571304159,131.7459676802292
68,187,103,158,-140,-0.7250687778577551,211.10187114282053
69,208,103,185,-160,-0.7130608328588534,244.59149617270018
70,229,103,200,-181,-0.7358304435248834,271.15493725912495
71,250,103,231,-229,-0.7810503647066908,325.27219370859234
72,271,103,261,-222,-0.7048276199336498,342.64413025761877
73,292,103,303,-222,-0.6323194662007459,375.62348169410285
74,313,103,301,-203,-0.5933501461567182,363.0564694369183
75,334,103,278,-176,-0.5643982194143798,329.02887411289606
76,355,103,333,-190,-0.5184990745438723,383.3914448706439
77,376,103,339,-193,-0.517556290466735,390.0897332665909
78,397,103,320,-185,-0.5241796287829132,369.6281915655244
79,418,103,351,-197,-0.5114421064190228,402.5046583581363
80,439,103,339,-142,-0.39667475079138964,367.5391135648014
81,460,103,315,-143,-0.4261490242638669,345.9393010341554
82,481,103,260,-118,-0.4260477830468884,285.5240795449659
83,502,103,336,-100,-0.291184537473976,351.8096076004747
84,523,103,398,-108,-0.2673147480069902,412.6560310961176
85,544,103,383,-111,-0.28139243264917846,399.7211528053025
86,565,103,396,-117,-0.2872814533971342,412.9225108903606
87,586,103,408,-134,-0.3173323209957759,429.4414977619187
88,607,103,407,-118,-0.2844544241769751,424.04009244409895
89,628,103,347,-129,-0.3559252780128373,370.20264720825537
90,19,124,189,-123,-0.5769329450174606,225.49944567559362
91,40,124,184,-112,-0.5467888408892474,215.40659228538016
92,61,124,238,-165,-0.6061998283943911,289.6014502726117
93,82,124,198,-154,-0.6610431688506869,250.83859352181037
94,103,124,228,-162,-0.6177557255662326,279.69268849936
95,124,124,244,-175,-0.6248862379155892,300.8521231435803
96,145,124,195,-129,-0.5844438997093513,233.8076132207846
97,166,124,156,-118,-0.6475910655379813,195.6016359849784
98,187,124,136,-123,-0.7316039598675986,184.1140950606444
99,208,124,130,-114,-0.724250000748147,173.5655495770978
100,229,124,147,-160,-0.8277181573768363,217.27632176562636
101,250,124,175,-227,-0.9140370974658087,286.6251907980176
102,271,124,287,-281,-0.7748351759943949,401.6590594023742
103,292,124,294,-214,-0.6292006535587794,363.63718181726136
104,313,124,361,-222,-0.5501122500283021,424.6504444834598
105,334,124,406,-266,-0.5800027742076809,485.37820305407206
106,355,124,424,-277,-0.5803441099550344,507.01084801017817
107,376,124,423,-251,-0.5355380885545282,491.86380228677126
108,397,124,437,-261,-0.5383979396821127,509.00884078766256
109,418,124,424,-255,-0.5414593612475994,494.7736856381916
110,439,124,418,-242,-0.5237602829869741,483.86465049639656
111,460,124,426,-207,-0.45231664919626996,473.6296021154083
112,481,124,438,-125,-0.27799809085985033,455.4876507656382
113,502,124,479,-122,-0.2493947286298182,494.2924235713107
114,523,124,448,-123,-0.2679511224640173,464.5783034107383
115,544,124,383,-124,-0.3154712020792569,402.88211675377204
116,565,124,390,-118,-0.2938075188738025,407.4604275264041
117,586,124,404,-115,-0.2796068478030448,420.3236847954205
118,607,124,359,-112,-0.3049454138816002,376.36418533117626
119,628,124,378,-115,-0.2953355629047153,395.10631480653404
120,19,145,312,-191,-0.5493269065053389,365.8209944768069
121,40,145,219,-140,-0.5667292175235064,260.76809620810593
122,61,145,244,-159,-0.5775267963020894,291.23358322830836
123,82,145,207,-167,-0.6788513124983344,265.9661632614194
124,103,145,225,-191,-0.7038486532049464,295.1372562046344
125,124,145,228,-211,-0.7490505423784276,311.33261955664074
126,145,145,165,-137,-0.6929472333357093,214.46211786700232
127,166,145,108,-101,-0.7519178557474089,147.8681845428556
128,187,145,136,-123,-0.7352472007608821,183.3712082089225
129,208,145,156,-158,-0.7917675040161115,222.03603311174518
130,229,145,194,-201,-0.8005485192722182,280.0464247227591
131,250,145,115,-194,-1.035699970161478,225.523834660552
132,271,145,29,-53,-1.0557235097761148,60.90155991434045
133,481,145,9,-3,-0.3217505543966422,9.486832980505138
134,502,145,22,-6,-0.29544083714372,24.041630560342615
135,523,145,114,-27,-0.23255694180490905,117.15374513859982
136,544,145,229,-42,-0.181390187019315,232.81967270830015
137,565,145,336,-73,-0.21393711999099183,343.8386249390839
138,586,145,370,-86,-0.22837737870805086,379.8631332466998
139,607,145,431,-103,-0.234579475886146,443.13654780439856
140,628,145,341,-97,-0.27984824468165387,354.80276210875246
141,19,166,259,-167,-0.5727022674440435,308.1720298794165
142,40,166,279,-210,-0.6452193201608383,349.2005154635371
143,61,166,271,-190,-0.6114685385101452,330.96978714076005
144,82,166,259,-208,-0.6766215229873296,332.18217893198306
145,103,166,217,-193,-0.7269283000676972,290.410054922346
146,124,166,252,-197,-0.6659692373791098,320.4808886657674
147,145,166,216,-193,-0.7292226101847701,289.66359798911566
148,166,166,235,-207,-0.722134283180123,313.16768671112925
149,187,166,200,-165,-0.6898000447336079,259.2778432492835
150,208,166,125,-133,-0.8163959832796825,182.5212316416915
151,229,166,57,-71,-0.8943401203873141,91.0494371207203
152,250,166,23,-58,-1.178456182579381,62.76941930590086
153,19,187,219,-151,-0.6015152945608958,266.83515510516975
154,40,187,267,-186,-0.6084601072397452,325.39975414864716
155,61,187,257,-173,-0.5924788493894004,309.8031633150314
156,82,187,262,-196,-0.644721364441434,327.8002440511599
157,103,187,204,-142,-0.6080891873754501,248.55582873873627
158,124,187,146,-106,-0.6279812906708576,180.42172818150257
159,145,187,108,-99,-0.7419472680059175,146.50938536489735
160,166,187,94,-83,-0.7233310945055217,125.39936203984452
161,187,187,58,-56,-0.7678561033400458,80.62257748298549
162,208,187,26,-30,-0.8567056281827387,39.698866482558415
163,229,187,7,-14,-1.1071487177940904,15.652475842498529
164,19,208,138,-105,-0.6504214135435249,173.4041521994211
165,40,208,129,-90,-0.6143585379285245,157.8670326572334
166,61,208,75,-49,-0.5880026035475675,90.13878188659973
167,82,208,47,-30,-0.5830765350191446,56.302753041036986
168,103,208,42,-50,-0.8818719385800352,66.06814663663572
169,124,208,49,-49,-0.7853981633974483,69.29646455628166
170,145,208,26,-12,-0.43240777557053783,28.635642126552707
171,19,229,15,-9,-0.5404195002705842,17.4928556845359
172,61,229,-2,-1,-2.677945044588987,2.23606797749979
173,82,229,27,-27,-0.7853981633974483,38.18376618407357
174,103,229,25,-24,-0.7649928327109102,34.655446902326915
175,124,229,4,0,-0.19739555984988075,5.0990195135927845
176,40,250,4,6,0.982793723247329,7.211102550927978
177,61,250,22,8,0.348771003583907,23.40939982143925
178,19,271,93,-8,-0.0964737751825869,93.43446901438462
179,40,271,71,-14,-0.1946855393839499,72.3671196055225
180,61,271,61,-1,-0.016391974308005267,61.00819617067857
181,82,271,62,16,0.25255427577805956,64.03124237432849
182,103,271,30,9,0.2914567944778671,31.32091952673165
183,19,292,123,-29,-0.23923159996366056,126.60568707605516
184,40,292,120,-29,-0.23712027872466285,123.45444503945575
185,61,292,175,-9,-0.051383302138605355,175.231275747225
186,82,292,135,-17,-0.12526657132252192,136.06616037795732
187,103,292,131,-41,-0.3080527810237764,138.52075656738234
188,124,292,144,-12,-0.08314123188844123,144.49913494550754
189,145,292,84,3,0.03569911267932397,84.0535543567314
190,166,292,37,-7,-0.1869792699189111,37.656340767525464
191,187,292,18,-3,-0.21866894587394195,18.439088914585774
192,208,292,12,-9,-0.6947382761967031,15.620499351813308
193,229,292,21,-11,-0.5191461142465229,24.186773244895647
194,250,292,9,1,0.21866894587394195,9.219544457292887
195,19,313,210,-69,-0.317458735254631,221.04524423746375
196,40,313,205,-91,-0.41777163608367024,224.28999086004708
197,61,313,279,-82,-0.28585738000813005,290.80061898145954
198,82,313,246,-47,-0.19270075866238556,250.63918289046507
199,103,313,242,-22,-0.09065988720074511,242.99794237811975
200,124,313,182,-42,-0.22679884805388587,186.78329689776868
201,145,313,121,-26,-0.21165766724861695,123.76186811776881
202,166,313,113,-9,-0.07947824460820657,113.35784048754634
203,187,313,80,-30,-0.35877067027057225,85.44003745317531
204,208,313,52,-24,-0.43240777557053783,57.271284253105414
205,229,313,24,-12,-0.4636476090008061,26.832815729997478
206,250,313,0,19,1.5707963267948966,19.0
207,607,313,20,-7,-0.3805063771123649,21.540659228538015
208,628,313,27,-6,-0.21866894587394195,27.65863337187866
209,19,334,87,-52,-0.5387274545080457,101.35580891098448
210,40,334,126,-51,-0.38460471482221353,135.9301291105103
211,61,334,164,-75,-0.4289221196640393,180.33579788827288
212,82,334,187,-86,-0.4310504638828533,205.8275977608445
213,103,334,145,-62,-0.40405914701039236,157.69908052997647
214,124,334,206,-37,-0.17771675090764721,209.29644048573783
215,145,334,221,-51,-0.22679884805388587,226.80828909014767
216,166,334,175,-32,-0.1808590298708792,177.9016582272352
217,187,334,196,-51,-0.25455920831677936,202.52654147049466
218,208,334,143,-35,-0.2400363639940149,147.220922426128
219,229,334,84,-19,-0.21991427524262383,87.0976463516667
220,250,334,77,11,0.15460054543120083,77.92945527847606
221,271,334,30,0,0.033320995878247196,30.01666203960727
222,292,334,11,-9,-0.6857295109062863,14.212670403551895
223,313,334,27,-17,-0.5619215622568153,31.906112267087632
224,334,334,27,-17,-0.5619215622568153,31.906112267087632
225,355,334,23,-10,-0.41012734054149097,25.079872407968907
226,376,334,19,-10,-0.4844779290370232,21.470910553583888
227,397,334,27,-11,-0.3868757177310281,29.154759474226502
228,418,334,18,-7,-0.4182243295792291,19.697715603592208
229,439,334,14,-3,-0.27829965900511133,14.560219778561036
230,460,334,20,-6,-0.33667481938672716,21.18962010041709
231,481,334,34,-17,-0.4636476090008061,38.01315561749642
232,502,334,122,-76,-0.5571243901593956,143.7358688706476
233,523,334,223,-129,-0.5225050267583412,258.48984506165806
234,544,334,431,-239,-0.5063101718792554,492.83059969932873
235,565,334,474,-203,-0.4064185026561454,516.0348825418685
236,586,334,540,-251,-0.43662715981354133,595.9060328608865
237,607,334,591,-271,-0.4299370533448361,650.170746804253
238,628,334,473,-220,-0.4353532751523024,521.6598508606926
239,19,355,134,-70,-0.48139722405730373,151.18200951171406
240,40,355,150,-47,-0.30364388151194777,157.19096666157378
241,61,355,95,-46,-0.4509364292373799,105.55093557141026
242,82,355,125,-47,-0.35964709423548047,133.5440002396214
243,103,355,101,-47,-0.43554256154035026,111.40017953306898
244,124,355,102,-35,-0.33054798139042213,107.83784122468327
245,145,355,129,-33,-0.25044308961135187,133.15404612703287
246,166,355,92,-26,-0.2754261036960354,95.60334722173695
247,187,355,121,-24,-0.19424099618140395,124.33824833895642
248,208,355,94,-17,-0.17891717047809394,95.524865872714
249,229,355,127,-18,-0.14079451921849115,128.2692480682724
250,250,355,117,-1,-0.01709235239771683,117.01709276853532
251,271,355,162,-37,-0.22454355192274947,166.1715980545412
252,292,355,250,-169,-0.5944363383051043,301.7631521574495
253,313,355,280,-163,-0.5271857572584036,323.9891973507759
254,334,355,259,-142,-0.5044721151587397,295.85469406450187
255,355,355,313,-170,-0.4975542073553012,356.1867487709221
256,376,355,304,-163,-0.49217423940225197,344.9420241141981
257,397,355,325,-177,-0.4974104074047303,370.95147930693037
258,418,355,352,-175,-0.4613723000717447,393.1017679939891
259,439,355,323,-160,-0.45992554182189405,360.45665481441733
260,460,355,313,-156,-0.4623688373193301,349.72131762304684
261,481,355,465,-248,-0.4899573262537283,527.0
262,502,355,444,-265,-0.5387655156723183,518.440932026012
263,523,355,423,-198,-0.4377913036415464,467.0471068318484
264,544,355,291,-138,-0.4414905707766982,322.96749062405644
265,565,355,278,-113,-0.3860756264627316,300.08832033253145
266,586,355,195,-86,-0.4134805321466672,214.03737991294884
267,607,355,247,-112,-0.429065026385807,271.6210595664482
268,628,355,223,-111,-0.46185227879327245,249.09837414162303
269,19,376,145,-43,-0.29461734021211067,151.52887513606112
270,40,376,141,-53,-0.35954767089120676,150.63200191194434
271,61,376,134,-57,-0.40218665311804014,145.6193668438371
272,82,376,133,-67,-0.4666506029768039,148.92279879185725
273,103,376,125,-68,-0.4948874424310744,143.17821063276352
274,124,376,147,-83,-0.5140028825958125,168.81350656863924
275,145,376,88,-68,-0.65788860518221,111.21151019566275
276,166,376,91,-57,-0.559586481854093,107.37783756436893
277,187,376,110,-76,-0.6045985900934768,133.70115930686615
278,208,376,93,-51,-0.5016040541891205,106.06601717798213
279,229,376,63,-31,-0.4572782683821429,70.21395872616783
280,250,376,102,-49,-0.451929395398412,114.49454135459908
281,271,376,117,-54,-0.43240777557053783,128.86038956948718
282,292,376,202,-87,-0.40668282914607734,219.93862780330335
283,313,376,206,-119,-0.5274705837654604,238.40302011509837
284,334,376,226,-144,-0.5673016273064384,267.9776110050987
285,355,376,232,-109,-0.43921965930826806,256.3298656028985
286,376,376,238,-111,-0.4363971161092947,262.6118809193522
287,397,376,274,-132,-0.44894278662295467,304.138126514911
288,418,376,231,-97,-0.40122879900484876,250.92827660508888
289,439,376,260,-132,-0.46978250135868205,291.58875149772155
290,460,376,276,-133,-0.4490501057897459,306.3739545065801
291,481,376,308,-130,-0.3993930200257064,334.3112322372672
292,502,376,344,-170,-0.45898563811347753,383.7134347400414
293,523,376,281,-158,-0.5122204843069387,322.37400639629743
294,544,376,348,-181,-0.479609765167053,392.2562937672256
295,565,376,360,-179,-0.46142291856643397,402.04601726668056
296,586,376,330,-143,-0.4089078289509254,359.6512199339799
297,607,376,377,-150,-0.3786757155418523,405.744993807687
298,628,376,257,-126,-0.455835267940705,286.2254356272342
299,19,397,233,-83,-0.3422080580888198,247.34186867572583
300,40,397,254,-90,-0.34052768998907484,269.47356085523495
301,61,397,262,-97,-0.35793385038222286,279.7284397411175
302,82,397,239,-94,-0.3747219152373566,256.8209493012593
303,103,397,229,-104,-0.4299126324258818,251.92459189209774
304,124,397,210,-91,-0.4089078289509254,228.86895813980541
305,145,397,242,-99,-0.3904000472195834,262.7717640843475
306,166,397,209,-84,-0.3821551802348973,225.24875138388668
307,187,397,195,-92,-0.44082999301075665,215.61307938063499
308,208,397,182,-101,-0.5066318688685773,208.1465829649865
309,229,397,186,-107,-0.5220362796096631,214.5809870421888
310,250,397,254,-142,-0.5097687250153173,290.99828178186897
311,271,397,258,-162,-0.5634620765973797,305.17699782257506
312,292,397,246,-143,-0.5265566150359314,284.5434940391363
313,313,397,285,-161,-0.5142200457181,327.33163611236847
314,334,397,357,-187,-0.4825132950224769,403.0111660984097
315,355,397,343,-185,-0.4946365373859793,389.7101487002873
316,376,397,345,-189,-0.5011726478310692,393.37768111574405
317,397,397,361,-198,-0.5016727496619807,411.7341375208036
318,418,397,438,-241,-0.504769316057803,500.4078336716962
319,439,397,408,-223,-0.500204943233928,464.9655901246887
320,460,397,404,-194,-0.4476809020949503,448.16514813180197
321,481,397,407,-190,-0.4367616588039879,449.16478045367717
322,502,397,431,-208,-0.449629835638863,478.56556499606194
323,523,397,434,-207,-0.4450451039538468,480.8378104933097
324,544,397,401,-198,-0.4586476506668478,447.21918563496354
325,565,397,449,-211,-0.4393061597366226,496.1068433311518
326,586,397,469,-205,-0.4130799349140083,513.1627422173203
327,607,397,524,-221,-0.39843728855174915,569.619171025695
328,628,397,426,-207,-0.45231664919626996,473.6296021154083
