,Unnamed: 0,x1,y1,x,y,angle,size
252,252,292,355,250,-169,-0.5944363383051043,301.7631521574495
253,253,313,355,280,-163,-0.5271857572584036,323.9891973507759
254,254,334,355,259,-142,-0.5044721151587397,295.85469406450187
255,255,355,355,313,-170,-0.4975542073553012,356.18674877092207
256,256,376,355,304,-163,-0.492174239402252,344.94202411419815
257,257,397,355,325,-177,-0.4974104074047303,370.95147930693037
258,258,418,355,352,-175,-0.4613723000717447,393.1017679939891
259,259,439,355,323,-160,-0.4599255418218941,360.4566548144173
260,260,460,355,313,-156,-0.4623688373193301,349.7213176230468
261,261,481,355,465,-248,-0.4899573262537283,527.0
262,262,502,355,444,-265,-0.5387655156723183,518.440932026012
263,263,523,355,423,-198,-0.4377913036415464,467.0471068318484
264,264,544,355,291,-138,-0.4414905707766982,322.96749062405644
265,265,565,355,278,-113,-0.3860756264627316,300.08832033253145
266,266,586,355,195,-86,-0.4134805321466672,214.03737991294884
267,267,607,355,247,-112,-0.429065026385807,271.6210595664482
268,268,628,355,223,-111,-0.4618522787932725,249.09837414162303
269,269,19,376,145,-43,-0.2946173402121107,151.52887513606115
270,270,40,376,141,-53,-0.3595476708912068,150.63200191194434
271,271,61,376,134,-57,-0.40218665311804014,145.6193668438371
272,272,82,376,133,-67,-0.4666506029768039,148.92279879185725
273,273,103,376,125,-68,-0.4948874424310744,143.17821063276355
274,274,124,376,147,-83,-0.5140028825958125,168.81350656863927
275,275,145,376,88,-68,-0.6578886051822099,111.21151019566277
276,276,166,376,91,-57,-0.559586481854093,107.37783756436892
277,277,187,376,110,-76,-0.6045985900934768,133.70115930686615
278,278,208,376,93,-51,-0.5016040541891205,106.06601717798212
279,279,229,376,63,-31,-0.4572782683821429,70.21395872616783
280,280,250,376,102,-49,-0.45192939539841204,114.49454135459908
281,281,271,376,117,-54,-0.4324077755705377,128.86038956948718
282,282,292,376,202,-87,-0.4066828291460773,219.9386278033033
283,283,313,376,206,-119,-0.5274705837654604,238.40302011509843
284,284,334,376,226,-144,-0.5673016273064384,267.9776110050987
285,285,355,376,232,-109,-0.4392196593082681,256.3298656028985
286,286,376,376,238,-111,-0.4363971161092947,262.6118809193522
287,287,397,376,274,-132,-0.44894278662295467,304.138126514911
288,288,418,376,231,-97,-0.4012287990048488,250.92827660508888
289,289,439,376,260,-132,-0.4697825013586821,291.58875149772155
290,290,460,376,276,-133,-0.4490501057897459,306.3739545065801
291,291,481,376,308,-130,-0.3993930200257064,334.3112322372672
292,292,502,376,344,-170,-0.4589856381134775,383.71343474004135
293,293,523,376,281,-158,-0.5122204843069387,322.37400639629743
294,294,544,376,348,-181,-0.47960976516705295,392.25629376722566
295,295,565,376,360,-179,-0.461422918566434,402.0460172666805
296,296,586,376,330,-143,-0.4089078289509254,359.65121993397986
297,297,607,376,377,-150,-0.3786757155418523,405.744993807687
298,298,628,376,257,-126,-0.45583526794070506,286.2254356272342
299,299,19,397,233,-83,-0.3422080580888198,247.34186867572586
300,300,40,397,254,-90,-0.34052768998907484,269.4735608552349
301,301,61,397,262,-97,-0.3579338503822229,279.72843974111754
302,302,82,397,239,-94,-0.3747219152373566,256.8209493012593
303,303,103,397,229,-104,-0.4299126324258818,251.9245918920977
304,304,124,397,210,-91,-0.4089078289509254,228.86895813980541
305,305,145,397,242,-99,-0.3904000472195834,262.7717640843475
306,306,166,397,209,-84,-0.3821551802348973,225.24875138388668
307,307,187,397,195,-92,-0.4408299930107567,215.61307938063496
308,308,208,397,182,-101,-0.5066318688685773,208.1465829649865
309,309,229,397,186,-107,-0.5220362796096631,214.5809870421888
310,310,250,397,254,-142,-0.5097687250153173,290.9982817818689
311,311,271,397,258,-162,-0.5634620765973797,305.17699782257506
312,312,292,397,246,-143,-0.5265566150359314,284.5434940391363
313,313,313,397,285,-161,-0.5142200457181,327.3316361123685
314,314,334,397,357,-187,-0.4825132950224769,403.01116609840966
315,315,355,397,343,-185,-0.4946365373859793,389.71014870028733
316,316,376,397,345,-189,-0.5011726478310692,393.3776811157441
317,317,397,397,361,-198,-0.5016727496619807,411.7341375208036
318,318,418,397,438,-241,-0.504769316057803,500.40783367169615
319,319,439,397,408,-223,-0.5002049432339281,464.96559012468873
320,320,460,397,404,-194,-0.4476809020949503,448.16514813180197
321,321,481,397,407,-190,-0.4367616588039879,449.1647804536772
322,322,502,397,431,-208,-0.449629835638863,478.56556499606194
323,323,523,397,434,-207,-0.4450451039538468,480.8378104933097
324,324,544,397,401,-198,-0.4586476506668478,447.21918563496354
325,325,565,397,449,-211,-0.4393061597366226,496.1068433311518
326,326,586,397,469,-205,-0.4130799349140083,513.1627422173203
327,327,607,397,524,-221,-0.3984372885517492,569.619171025695
328,328,628,397,426,-207,-0.45231664919627,473.6296021154083
